Time,Fc,Zs,Zus,Zr
22.628,-9.91368,0.00202876,0.00123708,0.00412433
22.63,-9.89427,0.0021769,0.0013004,0.00398151
22.632,-9.8729,0.00235332,0.00136371,0.00381012
22.634,-9.84958,0.00252454,0.00141242,0.00362774
22.636,-9.8243,0.00289008,0.00149521,0.00318608
22.638,-9.79709,0.00303569,0.0014806,0.00291362
22.64,-9.76793,0.00315695,0.00144164,0.00262138
22.642,-9.73683,0.00331136,0.00140755,0.00232914
22.644,-9.70381,0.00347,0.00135884,0.00201492
22.646,-9.66886,0.00393181,0.00135884,0.00127443
22.648,-9.63199,0.00439236,0.00131988,0.000391119
22.65,-9.59322,0.0045257,0.0012176,-3.96E-05
22.652,-9.55254,0.00472205,0.0011689,-0.000375738
22.654,-9.50996,0.00493268,0.00112506,-0.000619639
22.656,-9.4655,0.005143,0.00107149,-0.000810804
22.658,-9.41916,0.00541113,0.00105688,-0.00101735
22.66,-9.37095,0.0059529,0.00105201,-0.00156887
22.662,-9.32087,0.00610054,0.000954598,-0.00184793
22.664,-9.26894,0.00615564,0.000764653,-0.00213578
22.666,-9.21518,0.00625489,0.000628282,-0.00241483
22.668,-9.15957,0.00636938,0.000526003,-0.00270268
22.67,-9.10215,0.0066711,0.000384762,-0.00337066
22.672,-9.04292,0.00704209,0.000199686,-0.00435505
22.674,-8.98188,0.00704159,3.90E-05,-0.00458577
22.676,-8.91906,0.00711541,-9.74E-06,-0.00471541
22.678,-8.85447,0.00716032,-7.79E-05,-0.00474177
22.68,-8.78811,0.00720726,-0.000228909,-0.00466267
22.682,-8.72,0.00732162,-0.000189946,-0.00458357
22.684,-8.65015,0.00731485,-0.000253261,-0.00450007
22.686,-8.57857,0.00727007,-0.000326317,-0.00442976
22.688,-8.50529,0.00717266,-0.000423725,-0.00437482
22.69,-8.43031,0.00701384,-0.000526003,-0.00428474
22.692,-8.35365,0.00685691,-0.000569837,-0.00419465
22.694,-8.27532,0.00672433,-0.000589318,-0.00413752
22.696,-8.19534,0.0065531,-0.000638022,-0.00405622
22.698,-8.11372,0.00639585,-0.000691597,-0.00393756
22.7,-8.03048,0.00624442,-0.000711078,-0.00376617
22.702,-7.94564,0.00587591,-0.000740301,-0.00323882
22.704,-7.85921,0.00560512,-0.000662374,-0.00251811
22.706,-7.77121,0.00536431,-0.000676986,-0.00210501
22.708,-7.68165,0.00511895,-0.000686726,-0.00173587
22.71,-7.59056,0.00489763,-0.000681856,-0.00142825
22.712,-7.49795,0.00466169,-0.000691597,-0.00115139
22.714,-7.40383,0.0044267,-0.000672115,-0.000852552
22.716,-7.30824,0.00394306,-0.000618541,-0.000125246
22.718,-7.21118,0.00377171,-0.000526003,0.000237308
22.72,-7.11267,0.00354317,-0.000452947,0.000562509
22.722,-7.01274,0.00332893,-0.000375021,0.000861342
22.724,-6.9114,0.00309033,-0.000321446,0.00117995
22.726,-6.80868,0.00250568,-0.000331187,0.00196439
22.728,-6.70459,0.00204518,0,0.00313115
22.73,-6.59915,0.00184947,6.82E-05,0.00348272
22.732,-6.49239,0.00160569,0.000107149,0.00372882
22.734,-6.38433,0.00139145,0.000185075,0.00386945
22.736,-6.27498,0.000945194,0.000228909,0.00393976
22.738,-6.16437,0.000898255,0.000379891,0.00393536
22.74,-6.05252,0.000792872,0.000472429,0.00394635
22.742,-5.93945,0.000696914,0.000564966,0.00399689
22.744,-5.82519,0.000590898,0.000638022,0.00404523
22.746,-5.70975,0.000429914,0.000759782,0.00413532
22.748,-5.59316,0.000332376,0.000803616,0.00435285
22.75,-5.47545,0.000367101,0.00085719,0.00443415
22.752,-5.35663,0.000386582,0.000876672,0.00447151
22.754,-5.23673,0.000502208,0.000954598,0.00446272
22.756,-5.11578,0.000574,0.000988691,0.00441438
22.758,-4.99379,0.000591716,0.000808486,0.00405622
22.76,-4.87079,0.000690518,0.000803616,0.00387164
22.762,-4.74681,0.000856242,0.000827968,0.00367608
22.764,-4.62186,0.00101678,0.000837709,0.0035003
22.766,-4.49599,0.00121078,0.000862061,0.00332671
22.768,-4.3692,0.00149789,0.000706208,0.00263017
22.77,-4.24152,0.00159967,0.000647763,0.00233134
22.772,-4.11299,0.00172516,0.000594189,0.0020325
22.774,-3.98362,0.00188412,0.000555226,0.00177762
22.776,-3.85344,0.00206775,0.000550355,0.00153372
22.778,-3.72249,0.00266372,0.000618541,0.000560312
22.78,-3.59077,0.00281876,0.00060393,0.000149416
22.782,-3.45832,0.00293028,0.000555226,-0.000206546
22.784,-3.32517,0.00305609,0.000511392,-0.00046363
22.786,-3.19134,0.00327412,0.000550355,-0.000687755
22.788,-3.05686,0.0038737,0.000584448,-0.00153591
22.79,-2.92175,0.00400957,0.000560096,-0.00185892
22.792,-2.78605,0.00410256,0.000521133,-0.00212259
22.794,-2.64978,0.00414652,0.000423725,-0.00230497
22.796,-2.51296,0.00423919,0.000375021,-0.00247636
22.798,-2.37563,0.00469253,0.000404243,-0.00322124
22.8,-2.23781,0.00478583,0.000375021,-0.0035003
22.802,-2.09953,0.00479241,0.000287354,-0.00371563
22.804,-1.96081,0.00472169,0.000141242,-0.00384747
22.806,-1.82169,0.00477603,7.31E-05,-0.00402106
22.808,-1.68219,0.00482771,6.82E-05,-0.00408918
22.81,-1.54234,0.0048453,2.92E-05,-0.0041529
22.812,-1.40217,0.00492683,7.31E-05,-0.00419904
22.814,-1.26171,0.00485833,-4.87E-06,-0.00422101
22.816,-1.12098,0.00467844,-0.000175334,-0.00421662
22.818,-0.980013,0.0045878,-0.000209427,-0.00419245
22.82,-0.838836,0.00447767,-0.000263002,-0.00417048
22.822,-0.697479,0.00439677,-0.000287354,-0.00413312
22.824,-0.555969,0.00434573,-0.000263002,-0.00407379
22.826,-0.414335,0.00417355,-0.000340928,-0.00397711
22.828,-0.272606,0.00400138,-0.000418854,-0.0038211
22.83,-0.130809,0.00375538,-0.000448077,-0.00335528
22.832,0.0110262,0.0035939,-0.00048704,-0.00307183
22.834,0.152872,0.00346714,-0.000472429,-0.00275761
22.836,0.294699,0.00334038,-0.000457818,-0.00245658
22.838,0.436478,0.00311229,-0.000516262,-0.002116
22.84,0.578183,0.00260379,-0.000647763,-0.001303
22.842,0.719783,0.00197783,-0.000623411,-4.39E-06
22.844,0.861251,0.00182046,-0.000535744,0.000380133
22.846,1.00256,0.0016095,-0.000501651,0.000648204
22.848,1.14367,0.00134106,-0.000496781,0.00082179
22.85,1.28457,0.000703143,-0.000550355,0.00103713
22.852,1.42522,0.000421347,-0.000521133,0.00114479
22.854,1.5656,0.00015024,-0.000452947,0.00129641
22.856,1.70567,-0.000101386,-0.00036528,0.00144363
22.858,1.84542,-0.000366674,-0.000263002,0.00161062
22.86,1.9848,-0.000920656,-5.36E-05,0.00212918
22.862,2.12379,-0.00161335,9.25E-05,0.00281914
22.864,2.26237,-0.00197934,0.000141242,0.00319487
22.866,2.4005,-0.00225405,0.00024352,0.00352447
22.868,2.53816,-0.00238094,0.000399373,0.00379913
22.87,2.67532,-0.00249638,0.000472429,0.00402765
22.872,2.81195,-0.00260822,0.000511392,0.00422321
22.874,2.94803,-0.0028556,0.000584448,0.00447151
22.876,3.08352,-0.00291842,0.000681856,0.00451325
22.878,3.2184,-0.00296238,0.000779264,0.00450886
22.88,3.35264,-0.00303323,0.000774394,0.00446931
22.882,3.48622,-0.00304657,0.000798746,0.00442097
22.884,3.6191,-0.00319079,0.000711078,0.00432648
22.886,3.75127,-0.00312608,0.000672115,0.00417926
22.888,3.88268,-0.0030744,0.000667245,0.00412653
22.89,4.01333,-0.0030188,0.000638022,0.0040716
22.892,4.14317,-0.00287616,0.000676986,0.00399249
22.894,4.27219,-0.00271689,0.000647763,0.00367608
22.896,4.40035,-0.00256515,0.000676986,0.00341241
22.898,4.52763,-0.00244749,0.000672115,0.0030894
22.9,4.65401,-0.00228114,0.000715949,0.00273344
22.902,4.77946,-0.00214887,0.00072569,0.00234891
22.904,4.90395,-0.00186063,0.000750042,0.00149856
22.906,5.02746,-0.00161134,0.00073543,0.000582285
22.908,5.14996,-0.0014651,0.000740301,0.000166995
22.91,5.27143,-0.00133834,0.00072569,-0.0001626
22.912,5.39185,-0.00111936,0.000793875,-0.000386725
22.914,5.51118,-0.000881527,0.000862061,-0.000564706
22.916,5.6294,-0.000536416,0.000896154,-0.000949234
22.918,5.74649,-0.000409525,0.000740301,-0.00144582
22.92,5.86243,-0.000336338,0.000672115,-0.00172049
22.922,5.97719,-0.00023393,0.000633152,-0.00200174
22.924,6.09075,-9.19E-05,0.000652634,-0.00226761
22.926,6.20308,1.37E-06,0.000623411,-0.00256205
22.928,6.31416,6.61E-05,0.000584448,-0.00288725
22.93,6.42397,0.00015167,0.000462688,-0.00359478
22.932,6.53249,0.000192027,0.000399373,-0.00392877
22.934,6.63969,0.000213219,0.000326317,-0.00418146
22.936,6.74556,0.000234727,0.000263002,-0.00432868
22.938,6.85006,0.000265976,0.000209427,-0.0043968
22.94,6.95318,0.000290458,9.25E-05,-0.00443195
22.942,7.0549,0.000318547,-5.84E-05,-0.00433967
22.944,7.15519,0.000269211,-0.00012663,-0.00428254
22.946,7.25404,0.000205264,-0.000209427,-0.00423639
22.948,7.35142,0.000190021,-0.00024352,-0.00421442
22.95,7.44732,-4.28E-05,-0.000448077,-0.00418586
22.952,7.54171,-0.000172731,-0.000530874,-0.00415949
22.954,7.63457,-0.000326688,-0.000628282,-0.00410236
22.956,7.72589,-0.000470904,-0.000715949,-0.00399689
22.958,7.81565,-0.000619674,-0.000798746,-0.00383429
22.96,7.90383,-0.000959153,-0.000949728,-0.00336407
22.962,7.99041,-0.00129218,-0.00104714,-0.00270707
22.964,8.07536,-0.00147707,-0.00108123,-0.00231156
22.966,8.15868,-0.00173894,-0.00116403,-0.00194022
22.968,8.24035,-0.00200568,-0.00125169,-0.00161941
22.97,8.32035,-0.00223314,-0.00129066,-0.00132058
22.972,8.39866,-0.00289521,-0.0012176,-0.000259281
22.974,8.47526,-0.00315329,-0.00118351,0.000127443
22.976,8.55015,-0.00339157,-0.00112019,0.000413092
22.978,8.6233,-0.00366331,-0.00107149,0.000608652
22.98,8.6947,-0.00390614,-0.0010033,0.000780042
22.982,8.76434,-0.00473597,-0.000871802,0.00161282
22.984,8.83219,-0.00493497,-0.000759782,0.00190945
22.986,8.89825,-0.00506154,-0.000594189,0.00216654
22.988,8.9625,-0.00520823,-0.000467558,0.00238187
22.99,9.02493,-0.00541824,-0.000404243,0.00261259
22.992,9.08552,-0.00600884,-0.000306835,0.00354424
22.994,9.14426,-0.00600865,-0.000155853,0.00379474
22.996,9.20115,-0.00603314,-3.90E-05,0.00399469
22.998,9.25616,-0.00617546,-6.82E-05,0.00410456
23,9.30928,-0.00624567,-5.36E-05,0.00417048
23.002,9.36051,-0.00651557,-0.00023865,0.00437263
23.004,9.40984,-0.00647268,-0.000224038,0.00441877
23.006,9.45724,-0.0063957,-0.000175334,0.00440998
23.008,9.50272,-0.00632973,-0.000175334,0.00438361
23.01,9.54626,-0.00619386,-0.000199686,0.00436164
23.012,9.58786,-0.00620157,-0.000292224,0.00435725
23.014,9.62749,-0.00610796,-0.000311706,0.00434186
23.016,9.66517,-0.00592667,-0.00024352,0.0043133
23.018,9.70087,-0.00572104,-0.000150982,0.00425617
23.02,9.73459,-0.00545651,-0.000131501,0.00399469
23.022,9.76632,-0.00525309,-0.000107149,0.00349151
23.024,9.79606,-0.00507668,-4.38E-05,0.00315972
23.026,9.8238,-0.00489476,4.38E-05,0.00282573
23.028,9.84953,-0.00471285,0.000131501,0.0025225
23.03,9.87324,-0.00450202,0.00023865,0.00222806
23.032,9.89494,-0.00390663,0.000579578,0.00128103
23.034,9.91461,-0.00375393,0.000638022,0.000925063
23.036,9.93225,-0.00363046,0.000667245,0.000619639
23.038,9.94787,-0.00349175,0.00073056,0.000408698
23.04,9.96144,-0.00326082,0.000876672,0.00021973
23.042,9.97298,-0.00257414,0.00127117,-0.000621836
23.044,9.98247,-0.00242145,0.00132962,-0.000966812
23.046,9.98992,-0.00231778,0.00132962,-0.00127443
23.048,9.99532,-0.00224301,0.00131014,-0.00151833
23.05,9.99868,-0.00209551,0.00135397,-0.00176004
23.052,9.99998,-0.00157114,0.00153905,-0.00271586
23.054,9.99923,-0.00146746,0.00153905,-0.00306523
23.056,9.99644,-0.00138359,0.00150982,-0.0033355
23.058,9.99159,-0.00133931,0.00142216,-0.0034981
23.06,9.98469,-0.00110337,0.0014319,-0.00370025
23.062,9.97574,-0.000990908,0.00141242,-0.00377716
23.064,9.96474,-0.000835241,0.00141729,-0.00385846
23.066,9.9517,-0.00072733,0.00140268,-0.00392877
23.068,9.93661,-0.000760028,0.0012663,-0.0039837
23.07,9.91948,-0.00084617,0.000935117,-0.00408698
23.072,9.90032,-0.000784937,0.000789005,-0.00420124
23.074,9.87911,-0.000861785,0.000599059,-0.00425397
23.076,9.85588,-0.000816241,0.000550355,-0.00427155
23.078,9.83062,-0.000881136,0.000438336,-0.00424299
23.08,9.80333,-0.00102883,0.00024352,-0.00417267
23.082,9.77403,-0.00103167,0.000155853,-0.00405841
23.084,9.74271,-0.00132516,-0.000175334,-0.00370685
23.086,9.70939,-0.00143231,-0.000282483,-0.00348492
23.088,9.67407,-0.00152972,-0.000379891,-0.00324761
23.09,9.63676,-0.00161157,-0.000433466,-0.00300591
23.092,9.59746,-0.00176521,-0.000521133,-0.00273564
23.094,9.55618,-0.00216376,-0.000750042,-0.00204569
23.096,9.51294,-0.00271938,-0.000881542,-0.000806409
23.098,9.46773,-0.00284032,-0.000832838,-0.000419684
23.1,9.42056,-0.00307626,-0.000842579,-0.000136233
23.102,9.37146,-0.00332554,-0.000827968,5.49E-05
23.104,9.32042,-0.00391114,-0.000866931,0.000316411
23.106,9.26745,-0.00422216,-0.000866931,0.000450447
23.108,9.21257,-0.00449877,-0.000823098,0.000610849
23.11,9.15579,-0.00470751,-0.000720819,0.000769055
23.112,9.09712,-0.00488671,-0.000579578,0.000953628
23.114,9.03656,-0.00532696,-0.000350669,0.00150735
23.116,8.97414,-0.00578922,-0.000219168,0.00223246
23.118,8.90986,-0.00599891,-0.000146112,0.00261039
23.12,8.84374,-0.0060881,9.74E-06,0.00298174
23.122,8.77579,-0.00619317,0.000112019,0.00328716
23.124,8.70602,-0.00639533,0.00012663,0.00357501
23.126,8.63445,-0.00675866,0.000112019,0.0040694
23.128,8.5611,-0.00685462,0.000204557,0.00435505
23.13,8.48596,-0.00689624,0.000228909,0.00442097
23.132,8.40908,-0.00697385,0.000160723,0.00441657
23.134,8.33044,-0.00702287,0.000102278,0.00437043
23.136,8.25008,-0.00713065,-2.44E-05,0.00432648
23.138,8.16801,-0.00716145,-0.000102278,0.00430012
23.14,8.08425,-0.0070512,-0.000189946,0.00428913
23.142,7.99881,-0.00698649,-0.000228909,0.00429133
23.144,7.9117,-0.00688832,-0.000253261,0.00427814
23.146,7.82296,-0.00679141,-0.000316576,0.0042342
23.148,7.73259,-0.00667439,-0.000340928,0.00414631
23.15,7.64061,-0.00647932,-0.000428595,0.00376178
23.152,7.54705,-0.00600744,-0.000409114,0.00264775
23.154,7.45191,-0.00584172,-0.000384762,0.00218412
23.156,7.35523,-0.00570066,-0.000394502,0.0017864
23.158,7.25702,-0.00552033,-0.000355539,0.00148977
23.16,7.15729,-0.00513499,-0.00024352,0.00111403
23.162,7.05608,-0.00484782,-0.000107149,0.00101296
23.164,6.9534,-0.00459443,4.87E-06,0.000933853
23.166,6.84927,-0.00446704,9.74E-06,0.000843763
23.168,6.74371,-0.00429581,5.84E-05,0.000687755
23.17,6.63674,-0.00406051,4.87E-05,0.000153811
23.172,6.52839,-0.00370705,0.000194816,-0.000606455
23.174,6.41868,-0.00356929,0.000228909,-0.0010613
23.176,6.30763,-0.00336789,0.000336058,-0.00150955
23.178,6.19527,-0.00325871,0.00036041,-0.00191385
23.18,6.08161,-0.00314043,0.000375021,-0.00228299
23.182,5.96668,-0.00269886,0.000477299,-0.00334649
23.184,5.8505,-0.00253282,0.000511392,-0.0036629
23.186,5.7331,-0.00244439,0.000477299,-0.00388922
23.188,5.6145,-0.00234653,0.000443206,-0.00399469
23.19,5.49472,-0.00220092,0.000428595,-0.00401666
23.192,5.37379,-0.00173519,0.000404243,-0.00404962
23.194,5.25174,-0.00156162,0.000379891,-0.00407379
23.196,5.12859,-0.00141145,0.00036041,-0.00410675
23.198,5.00436,-0.00139247,0.000219168,-0.00413752
23.2,4.87908,-0.00141246,3.90E-05,-0.00417048
23.202,4.75278,-0.00137437,-0.000384762,-0.00424079
23.204,4.62548,-0.0013447,-0.00048704,-0.00424958
23.206,4.49721,-0.00138258,-0.000638022,-0.004232
23.208,4.36799,-0.00141983,-0.000769523,-0.00417926
23.21,4.23786,-0.00147107,-0.000896154,-0.00408258
23.212,4.10683,-0.00166057,-0.0012176,-0.00351788
23.214,3.97494,-0.00174823,-0.00130527,-0.0032586
23.216,3.84221,-0.00178688,-0.00133449,-0.00299492
23.218,3.70867,-0.00187328,-0.00138319,-0.0027642
23.22,3.57434,-0.00199315,-0.00144651,-0.00253349
23.222,3.43926,-0.00236293,-0.00151469,-0.00161282
23.224,3.30346,-0.00248906,-0.0014806,-0.00126125
23.226,3.16695,-0.0025759,-0.0013978,-0.000982193
23.228,3.02978,-0.00269103,-0.00131501,-0.000793225
23.23,2.89196,-0.00302198,-0.00120299,-0.000371344
23.232,2.75353,-0.00325304,-0.00120786,-0.00010547
23.234,2.61451,-0.00347373,-0.00118351,0.000213138
23.236,2.47494,-0.00367007,-0.0011348,0.000492195
23.238,2.33483,-0.00374953,-0.00096921,0.000777844
23.24,2.19423,-0.00393341,-0.000681856,0.00154031
23.242,2.05316,-0.00425728,-0.000496781,0.00244559
23.244,1.91166,-0.00445362,-0.000448077,0.00286748
23.246,1.76974,-0.00457172,-0.000311706,0.00320806
23.248,1.62743,-0.00466609,-0.000170464,0.00344976
23.25,1.48478,-0.00481044,-0.00011689,0.00363214
23.252,1.34181,-0.0051035,0.000146112,0.00408258
23.254,1.19854,-0.00518093,0.000228909,0.00420343
23.256,1.05501,-0.00523526,0.000297094,0.0042298
23.258,0.911253,-0.00520775,0.000418854,0.00420124
23.26,0.767289,-0.00516202,0.000521133,0.00418146
23.262,0.623153,-0.00502565,0.000657504,0.00428913
23.264,0.478875,-0.00497366,0.000662374,0.00431769
23.266,0.334484,-0.0048252,0.00073543,0.00435065
23.268,0.190012,-0.00464392,0.000803616,0.00436604
23.27,0.045487,-0.00433195,0.000832838,0.00430451
23.272,-0.0990596,-0.00418147,0.000823098,0.004232
23.274,-0.243598,-0.0040024,0.000823098,0.00411774
23.276,-0.388097,-0.00379442,0.000842579,0.00396832
23.278,-0.532528,-0.0035676,0.000862061,0.00377276
23.28,-0.67686,-0.00313469,0.000842579,0.00320806
23.282,-0.821062,-0.00273226,0.000754912,0.00243461
23.284,-0.965105,-0.00250183,0.000740301,0.00201273
23.286,-1.10896,-0.00225742,0.000720819,0.00165457
23.288,-1.25259,-0.00202275,0.000691597,0.00138869
23.29,-1.39598,-0.0014417,0.00073543,0.00096022
23.292,-1.53908,-0.000794046,0.000798746,0.000555917
23.294,-1.68187,-0.000531415,0.000759782,0.000349371
23.296,-1.82433,-0.000220397,0.000759782,0.000151614
23.298,-1.96641,6.56E-05,0.000715949,-5.93E-05
23.3,-2.1081,0.000434469,0.000754912,-0.000329595
23.302,-2.24935,0.00150624,0.000818227,-0.00153372
23.304,-2.39015,0.00180783,0.000818227,-0.0020325
23.306,-2.53045,0.00203339,0.000798746,-0.00250272
23.308,-2.67024,0.00220728,0.000784134,-0.00285869
23.31,-2.80948,0.00233278,0.00073056,-0.00313555
23.312,-2.94814,0.00287815,0.000691597,-0.00368927
23.314,-3.0862,0.00307512,0.000662374,-0.00378595
23.316,-3.22362,0.00322339,0.000584448,-0.00381451
23.318,-3.36038,0.00334794,0.000501651,-0.00378375
23.32,-3.49644,0.00345883,0.000433466,-0.00376397
23.322,-3.63179,0.00374689,0.000306835,-0.00402326
23.324,-3.76638,0.00379699,0.000253261,-0.00415949
23.326,-3.90019,0.00380357,0.000165594,-0.00428913
23.328,-4.03319,0.00376208,4.87E-05,-0.00438361
23.33,-4.16536,0.0037388,-8.77E-05,-0.00443635
23.332,-4.29667,0.00367454,-0.000180205,-0.00440119
23.334,-4.42708,0.00364045,-0.000214298,-0.00432648
23.336,-4.55658,0.00363039,-0.000233779,-0.00421003
23.338,-4.68513,0.00355765,-0.000297094,-0.00405622
23.34,-4.8127,0.0034183,-0.000379891,-0.0035816
23.342,-4.93928,0.00322791,-0.000438336,-0.0029334
23.344,-5.06482,0.00311842,-0.000472429,-0.00259721
23.346,-5.18932,0.00305308,-0.000452947,-0.00232035
23.348,-5.31273,0.00296889,-0.000433466,-0.002116
23.35,-5.43503,0.00280253,-0.000477299,-0.00193143
23.352,-5.55621,0.0022287,-0.000589318,-0.00112062
23.354,-5.67622,0.00208372,-0.000555226,-0.00082179
23.356,-5.79505,0.00196765,-0.000501651,-0.00055372
23.358,-5.91267,0.00183241,-0.000457818,-0.000331792
23.36,-6.02905,0.00167345,-0.000418854,-7.69E-05
23.362,-6.14418,0.000934209,-0.000545485,0.00107668
23.364,-6.25802,0.000770697,-0.000501651,0.00148537
23.366,-6.37056,0.000747478,-0.000345798,0.00185013
23.368,-6.48176,0.00065639,-0.00024839,0.00212039
23.37,-6.5916,0.000521785,-0.000185075,0.0023599
23.372,-6.70007,-0.000120366,-0.000224038,0.0031751
23.374,-6.80713,-0.000197474,-0.000131501,0.00340142
23.376,-6.91277,-0.000197289,1.95E-05,0.00354644
23.378,-7.01696,-0.000260418,0.000107149,0.00362335
23.38,-7.11967,-0.000285217,0.000214298,0.00368707
23.382,-7.2209,-0.000657022,0.000228909,0.00409357
23.384,-7.32061,-0.000707437,0.000272742,0.00420783
23.386,-7.41878,-0.000593206,0.000452947,0.00429352
23.388,-7.5154,-0.000494534,0.000589318,0.00435505
23.39,-7.61044,-0.000459493,0.000652634,0.00440559
23.392,-7.70388,-0.000570248,0.000579578,0.00444953
23.394,-7.7957,-0.00042053,0.000691597,0.00441438
23.396,-7.88589,-0.000266889,0.000779264,0.00436604
23.398,-7.97442,-0.000157398,0.000813357,0.00429792
23.4,-8.06127,-1.90E-05,0.000866931,0.00420563
23.402,-8.14642,0.000272853,0.00085719,0.00368487
23.404,-8.22986,0.000389873,0.000832838,0.00342779
23.406,-8.31157,0.000594244,0.000886413,0.00315972
23.408,-8.39153,0.000725243,0.00085719,0.00292241
23.41,-8.46972,0.00115062,0.000896154,0.0024412
23.412,-8.54613,0.00133393,0.000881542,0.00218631
23.414,-8.62073,0.00154552,0.000866931,0.00190726
23.416,-8.69352,0.0017714,0.00085719,0.0016282
23.418,-8.76448,0.00194857,0.000798746,0.00132058
23.42,-8.83359,0.00242829,0.000769523,0.000529549
