Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
17.978,1.73591,17.978,-0.00606455,17.978,-0.00681856,17.978,-0.00989104
17.98,1.28579,17.98,-0.0061019,17.98,-0.00681856,17.98,-0.00976852
17.982,0.832954,17.982,-0.00613926,17.982,-0.00680395,17.982,-0.00962196
17.984,0.37834,17.984,-0.00631724,17.984,-0.00678934,17.984,-0.00921151
17.986,-0.077107,17.986,-0.00639634,17.986,-0.00678447,17.986,-0.00907469
17.988,-0.532444,17.988,-0.00647544,17.988,-0.00675524,17.988,-0.00891352
17.99,-0.986724,17.99,-0.00653477,17.99,-0.00674063,17.99,-0.00876697
17.992,-1.43901,17.992,-0.00662925,17.992,-0.00667732,17.992,-0.00841148
17.994,-1.88835,17.994,-0.00666441,17.994,-0.00666271,17.994,-0.00823665
17.996,-2.33382,17.996,-0.00669517,17.996,-0.00662861,17.996,-0.00803291
17.998,-2.77448,17.998,-0.00672374,17.998,-0.00659939,17.998,-0.00781519
18,-3.20944,18,-0.0067545,18,-0.00658478,18,-0.00759323
18.002,-3.63776,18.002,-0.00685118,18.002,-0.00649224,18.002,-0.00702003
18.004,-4.05858,18.004,-0.00697423,18.004,-0.00639971,18.004,-0.00633373
18.006,-4.471,18.006,-0.00703136,18.006,-0.00637535,18.006,-0.00600779
18.008,-4.87416,18.008,-0.0070775,18.008,-0.00636074,18.008,-0.00573871
18.01,-5.26723,18.01,-0.00711046,18.01,-0.00636074,18.01,-0.00554078
18.012,-5.64939,18.012,-0.00714562,18.012,-0.00638996,18.012,-0.00542864
18.014,-6.01983,18.014,-0.00730383,18.014,-0.00643867,18.014,-0.00495898
18.016,-6.37778,18.016,-0.00737414,18.016,-0.0064338,18.016,-0.00473733
18.018,-6.72249,18.018,-0.00743786,18.018,-0.00642893,18.018,-0.00452512
18.02,-7.05324,18.02,-0.00747961,18.02,-0.00643867,18.02,-0.00435579
18.022,-7.36933,18.022,-0.00750817,18.022,-0.0064338,18.022,-0.00418127
18.024,-7.67011,18.024,-0.00758728,18.024,-0.00646302,18.024,-0.00370155
18.026,-7.95494,18.026,-0.00761804,18.026,-0.00646789,18.026,-0.00356505
18.028,-8.22322,18.028,-0.0076488,18.028,-0.00644841,18.028,-0.00339477
18.03,-8.47439,18.03,-0.00768176,18.03,-0.00642893,18.03,-0.00323392
18.032,-8.70791,18.032,-0.00775427,18.032,-0.00637048,18.032,-0.00291158
18.034,-8.9233,18.034,-0.00779382,18.034,-0.00636074,18.034,-0.00278874
18.036,-9.1201,18.036,-0.00783557,18.036,-0.00634126,18.036,-0.00267501
18.038,-9.29789,18.038,-0.00787732,18.038,-0.00631204,18.038,-0.00255154
18.04,-9.4563,18.04,-0.00791907,18.04,-0.00628282,18.04,-0.00244692
18.042,-9.59499,18.042,-0.00802015,18.042,-0.00618541,18.042,-0.00221757
18.044,-9.71366,18.044,-0.00813001,18.044,-0.00607339,18.044,-0.00199245
18.046,-9.81206,18.046,-0.00817835,18.046,-0.00603443,18.046,-0.00190636
18.048,-9.88998,18.048,-0.00821131,18.048,-0.00599546,18.048,-0.00183913
18.05,-9.94725,18.05,-0.00823328,18.05,-0.00594189,18.05,-0.00175728
18.052,-9.98373,18.052,-0.00825306,18.052,-0.00587857,18.052,-0.00167511
18.054,-9.99936,18.054,-0.00832557,18.054,-0.00568376,18.054,-0.00145202
18.056,-9.99408,18.056,-0.00835194,18.056,-0.00563505,18.056,-0.00139389
18.058,-9.96791,18.058,-0.0083783,18.058,-0.00560096,18.058,-0.0013598
18.06,-9.92089,18.06,-0.00840248,18.06,-0.00556687,18.06,-0.00132571
18.062,-9.85311,18.062,-0.00842665,18.062,-0.00553764,18.062,-0.00129648
18.064,-9.76471,18.064,-0.00852113,18.064,-0.00544024,18.064,-0.00119908
18.066,-9.65586,18.066,-0.00855848,18.066,-0.00542076,18.066,-0.00117017
18.068,-9.5268,18.068,-0.00858925,18.068,-0.00541101,18.068,-0.001151
18.07,-9.37777,18.07,-0.00861561,18.07,-0.00541588,18.07,-0.00114645
18.072,-9.20909,18.072,-0.00866615,18.072,-0.00543537,18.072,-0.00115651
18.074,-9.02111,18.074,-0.00869252,18.074,-0.00545485,18.074,-0.00117599
18.076,-8.8142,18.076,-0.00871449,18.076,-0.00545972,18.076,-0.00118086
18.078,-8.5888,18.078,-0.00873646,18.078,-0.00547433,18.078,-0.00118605
18.08,-8.34538,18.08,-0.00876283,18.08,-0.00549868,18.08,-0.0012104
18.082,-8.08444,18.082,-0.00882655,18.082,-0.00557174,18.082,-0.00128345
18.084,-7.80652,18.084,-0.00890346,18.084,-0.00566428,18.084,-0.00137599
18.086,-7.5122,18.086,-0.00893862,18.086,-0.00571298,18.086,-0.0014247
18.088,-7.20209,18.088,-0.00896718,18.088,-0.00576168,18.088,-0.0014734
18.09,-6.87684,18.09,-0.00898915,18.09,-0.00581039,18.09,-0.0015221
18.092,-6.53712,18.092,-0.00901113,18.092,-0.00586883,18.092,-0.00158997
18.094,-6.18364,18.094,-0.00908144,18.094,-0.006088,18.094,-0.00184684
18.096,-5.81714,18.096,-0.00910561,18.096,-0.00615619,18.096,-0.00193388
18.098,-5.43839,18.098,-0.00912539,18.098,-0.00622437,18.098,-0.00202091
18.1,-5.04817,18.1,-0.00914077,18.1,-0.00629256,18.1,-0.0021268
18.102,-4.64731,18.102,-0.00915835,18.102,-0.00636561,18.102,-0.00223755
18.104,-4.23663,18.104,-0.00922427,18.104,-0.00658965,18.104,-0.00262181
18.106,-3.81701,18.106,-0.00924844,18.106,-0.00666271,18.106,-0.00276084
18.108,-3.38933,18.108,-0.00926821,18.108,-0.00673089,18.108,-0.00290442
18.11,-2.95446,18.11,-0.00928579,18.11,-0.00679421,18.11,-0.00304314
18.112,-2.51334,18.112,-0.00930337,18.112,-0.00686726,18.112,-0.00321987
18.114,-2.06689,18.114,-0.0093605,18.114,-0.00704747,18.114,-0.00373936
18.116,-1.61604,18.116,-0.00937808,18.116,-0.00710104,18.116,-0.00391546
18.118,-1.16174,18.118,-0.00939346,18.118,-0.00714975,18.118,-0.00409611
18.12,-0.704941,18.12,-0.00940664,18.12,-0.00720332,18.12,-0.00429106
18.122,-0.246613,18.122,-0.00943521,18.122,-0.00731047,18.122,-0.0046998
18.124,0.212283,18.124,-0.00945059,18.124,-0.00736892,18.124,-0.00492789
18.126,0.670782,18.126,-0.00946377,18.126,-0.00741762,18.126,-0.00515567
18.128,1.12792,18.128,-0.00947476,18.128,-0.00746145,18.128,-0.00537857
18.13,1.58272,18.13,-0.00948794,18.13,-0.00751016,18.13,-0.0056252
18.132,2.03424,18.132,-0.0095253,18.132,-0.00761731,18.132,-0.00615646
18.134,2.48152,18.134,-0.00956704,18.134,-0.00774394,18.134,-0.00679203
18.136,2.92362,18.136,-0.00958462,18.136,-0.00781699,18.136,-0.00713841
18.138,3.3596,18.138,-0.0096,18.138,-0.00789005,18.138,-0.00751306
18.14,3.78854,18.14,-0.00960879,18.14,-0.00795823,18.14,-0.00790168
18.142,4.20953,18.142,-0.00961978,18.142,-0.00803129,18.142,-0.00832346
18.144,4.62168,18.144,-0.00963956,18.144,-0.00814818,18.144,-0.00899641
18.146,5.02412,18.146,-0.00965933,18.146,-0.00819688,18.146,-0.00937498
18.148,5.416,18.148,-0.00966592,18.148,-0.00822124,18.148,-0.00958783
18.15,5.79648,18.15,-0.00967251,18.15,-0.0082602,18.15,-0.00983414
18.152,6.16476,18.152,-0.00967911,18.152,-0.00831864,18.152,-0.0101188
18.154,6.52006,18.154,-0.0096835,18.154,-0.00837709,18.154,-0.0103846
18.156,6.86162,18.156,-0.00969888,18.156,-0.00853781,18.156,-0.0110542
18.158,7.18871,18.158,-0.00970328,18.158,-0.008606,18.158,-0.0112826
18.16,7.50065,18.16,-0.00970767,18.16,-0.00868392,18.16,-0.0115019
18.162,7.79675,18.162,-0.00971207,18.162,-0.00876185,18.162,-0.0117024
18.164,8.0764,18.164,-0.00971426,18.164,-0.00885439,18.164,-0.0119174
18.166,8.339,18.166,-0.00972086,18.166,-0.00917096,18.166,-0.0125262
18.168,8.58398,18.168,-0.00972305,18.168,-0.00928785,18.168,-0.0127091
18.17,8.81082,18.17,-0.00972525,18.17,-0.009395,18.17,-0.0128728
18.172,9.01904,18.172,-0.00972525,18.172,-0.00951676,18.172,-0.0130416
18.174,9.20819,18.174,-0.00972964,18.174,-0.00979437,18.174,-0.0133758
18.176,9.37785,18.176,-0.00973184,18.176,-0.00993075,18.176,-0.0135216
18.178,9.52768,18.178,-0.00973184,18.178,-0.0100817,18.178,-0.0136914
18.18,9.65733,18.18,-0.00973184,18.18,-0.0102132,18.18,-0.0138229
18.182,9.76654,18.182,-0.00973184,18.182,-0.0103399,18.182,-0.0139496
18.184,9.85506,18.184,-0.00973184,18.184,-0.0105736,18.184,-0.0141833
18.186,9.9227,18.186,-0.00973184,18.186,-0.0108123,18.186,-0.0144314
18.188,9.96931,18.188,-0.00973184,18.188,-0.0109243,18.188,-0.0145529
18.19,9.99478,18.19,-0.00973184,18.19,-0.0110363,18.19,-0.0146743
18.192,9.99905,18.192,-0.00973184,18.192,-0.011124,18.192,-0.0147714
18.194,9.98211,18.194,-0.00973184,18.194,-0.011197,18.194,-0.0148633
18.196,9.94399,18.196,-0.00972964,18.196,-0.0113675,18.196,-0.0151186
18.198,9.88476,18.198,-0.00972964,18.198,-0.0114162,18.198,-0.015205
18.2,9.80453,18.2,-0.00972964,18.2,-0.0114503,18.2,-0.0152768
18.202,9.70348,18.202,-0.00972964,18.202,-0.0114795,18.202,-0.0153437
18.204,9.5818,18.204,-0.00972964,18.204,-0.0114941,18.204,-0.0154054
18.206,9.43976,18.206,-0.00972305,18.206,-0.0114795,18.206,-0.0155416
18.208,9.27765,18.208,-0.00972086,18.208,-0.0114649,18.208,-0.0155741
18.21,9.0958,18.21,-0.00971866,18.21,-0.0114552,18.21,-0.0156115
18.212,8.8946,18.212,-0.00971646,18.212,-0.0114357,18.212,-0.0156297
18.214,8.67446,18.214,-0.00970767,18.214,-0.0114016,18.214,-0.015671
18.216,8.43585,18.216,-0.00970108,18.216,-0.0113675,18.216,-0.0156652
18.218,8.17928,18.218,-0.00969229,18.218,-0.0113383,18.218,-0.0156548
18.22,7.90528,18.22,-0.0096813,18.22,-0.0112993,18.22,-0.0156253
18.222,7.61442,18.222,-0.00967251,18.222,-0.0112652,18.222,-0.0156006
18.224,7.30733,18.224,-0.00965274,18.224,-0.0112068,18.224,-0.0155422
18.226,6.98465,18.226,-0.00962637,18.226,-0.0111483,18.226,-0.0154461
18.228,6.64706,18.228,-0.00961319,18.228,-0.0111045,18.228,-0.0153834
18.23,6.29528,18.23,-0.00959781,18.23,-0.0110607,18.23,-0.0153113
18.232,5.93005,18.232,-0.00958462,18.232,-0.011012,18.232,-0.0152343
18.234,5.55214,18.234,-0.00957144,18.234,-0.0109584,18.234,-0.015143
18.236,5.16237,18.236,-0.00952749,18.236,-0.0108756,18.236,-0.014966
18.238,4.76155,18.238,-0.00947256,18.238,-0.0107782,18.238,-0.0147555
18.24,4.35053,18.24,-0.009444,18.24,-0.0107246,18.24,-0.0146359
18.242,3.93019,18.242,-0.00941983,18.242,-0.0106662,18.242,-0.0145115
18.244,3.50143,18.244,-0.00940225,18.244,-0.0106175,18.244,-0.0143874
18.246,3.06515,18.246,-0.00938247,18.246,-0.0105736,18.246,-0.0142587
18.248,2.62228,18.248,-0.00930117,18.248,-0.0104957,18.248,-0.0139169
18.25,2.17377,18.25,-0.00926821,18.25,-0.0104811,18.25,-0.0138081
18.252,1.72057,18.252,-0.00924184,18.252,-0.0104665,18.252,-0.0136898
18.254,1.26364,18.254,-0.00922427,18.254,-0.010447,18.254,-0.0135666
18.256,0.803974,18.256,-0.00920888,18.256,-0.0104178,18.256,-0.0134337
18.258,0.342538,18.258,-0.00912978,18.258,-0.0102765,18.258,-0.0129343
18.26,-0.119679,18.26,-0.00909462,18.26,-0.0102132,18.26,-0.0127673
18.262,-0.58169,18.262,-0.00905727,18.262,-0.0101353,18.262,-0.0125763
18.264,-1.04251,18.264,-0.00902651,18.264,-0.0100379,18.264,-0.0123658
18.266,-1.50114,18.266,-0.00896938,18.266,-0.0098236,18.266,-0.0118971
18.268,-1.95662,18.268,-0.00894081,18.268,-0.00970671,18.268,-0.0116388
18.27,-2.40796,18.27,-0.00891225,18.27,-0.00958495,18.27,-0.0113662
18.272,-2.85419,18.272,-0.00888149,18.272,-0.00945345,18.272,-0.0110651
18.274,-3.29437,18.274,-0.00884633,18.274,-0.0093122,18.274,-0.0107259
18.276,-3.72754,18.276,-0.00875624,18.276,-0.0090492,18.276,-0.0100105
18.278,-4.15278,18.278,-0.00863539,18.278,-0.0087034,18.278,-0.0091181
18.28,-4.56917,18.28,-0.00857826,18.28,-0.0085232,18.28,-0.008674
18.282,-4.97582,18.282,-0.00853212,18.282,-0.00837709,18.282,-0.00831111
18.284,-5.37186,18.284,-0.00850355,18.284,-0.00827481,18.284,-0.00805804
18.286,-5.75643,18.286,-0.00847938,18.286,-0.00817253,18.286,-0.00783324
18.288,-6.1287,18.288,-0.0083849,18.288,-0.00786083,18.288,-0.00696547
18.29,-6.48788,18.29,-0.00833875,18.29,-0.00774881,18.29,-0.00661783
18.292,-6.83318,18.292,-0.00829261,18.292,-0.0076514,18.292,-0.00630365
18.294,-7.16387,18.294,-0.00824866,18.294,-0.00754425,18.294,-0.00599858
18.296,-7.47923,18.296,-0.00820692,18.296,-0.00745658,18.296,-0.00572242
18.298,-7.77858,18.298,-0.00807508,18.298,-0.0072228,18.298,-0.00485718
18.3,-8.06127,18.3,-0.00803772,18.3,-0.00714488,18.3,-0.00458133
18.302,-8.32668,18.302,-0.00800916,18.302,-0.00706208,18.302,-0.00431946
18.304,-8.57426,18.304,-0.00799378,18.304,-0.00698902,18.304,-0.00404849
18.306,-8.80345,18.306,-0.0079784,18.306,-0.00692084,18.306,-0.0037918
18.308,-9.01375,18.308,-0.00785974,18.308,-0.00673089,18.308,-0.00312119
18.31,-9.20472,18.31,-0.00779382,18.31,-0.00665784,18.31,-0.00291619
18.312,-9.37593,18.312,-0.0077301,18.312,-0.00657504,18.312,-0.00271087
18.314,-9.52702,18.314,-0.00767737,18.314,-0.00647276,18.314,-0.0024955
18.316,-9.65764,18.316,-0.00759826,18.316,-0.00625359,18.316,-0.00207841
18.318,-9.76751,18.318,-0.00756091,18.318,-0.00613183,18.318,-0.00188125
18.32,-9.8564,18.32,-0.00752575,18.32,-0.00602468,18.32,-0.00171755
18.322,-9.92409,18.322,-0.0074884,18.322,-0.00591267,18.322,-0.00155841
18.324,-9.97044,18.324,-0.00744226,18.324,-0.00578116,18.324,-0.00138921
18.326,-9.99534,18.326,-0.00731701,18.326,-0.00549868,18.326,-0.00106903
18.328,-9.99874,18.328,-0.007161,18.328,-0.00518211,18.328,-0.00075245
18.33,-9.98061,18.33,-0.0070819,18.33,-0.00502138,18.33,-0.000601151
18.332,-9.94099,18.332,-0.00702477,18.332,-0.00486066,18.332,-0.000449853
18.334,-9.87997,18.334,-0.00699181,18.334,-0.00470481,18.334,-0.00031285
18.336,-9.79765,18.336,-0.00696984,18.336,-0.00453921,18.336,-0.000166106
18.338,-9.69422,18.338,-0.00685997,18.338,-0.00409114,18.338,0.000244272
18.34,-9.56988,18.34,-0.00680284,18.34,-0.00394989,18.34,0.000376089
18.342,-9.42491,18.342,-0.00674351,18.342,-0.003833,18.342,0.000483554
18.344,-9.2596,18.344,-0.00668638,18.344,-0.00371124,18.344,0.000605314
18.346,-9.07431,18.346,-0.00663145,18.346,-0.00359436,18.346,0.000712778
18.348,-8.86943,18.348,-0.00644908,18.348,-0.00326804,18.348,0.00104852
18.35,-8.6454,18.35,-0.00638316,18.35,-0.00318524,18.35,0.00113132
18.352,-8.40269,18.352,-0.00632383,18.352,-0.00311219,18.352,0.0012138
18.354,-8.14182,18.354,-0.00628428,18.354,-0.003044,18.354,0.00128198
18.356,-7.86335,18.356,-0.00624692,18.356,-0.0029953,18.356,0.00133069
18.358,-7.56787,18.358,-0.00610849,18.358,-0.00284918,18.358,0.0014768
18.36,-7.25602,18.36,-0.00604697,18.36,-0.00281509,18.36,0.00151089
18.362,-6.92846,18.362,-0.00598325,18.362,-0.00278587,18.362,0.00154011
18.364,-6.5859,18.364,-0.00593051,18.364,-0.00276639,18.364,0.0015596
18.366,-6.22907,18.366,-0.00582504,18.366,-0.00273716,18.366,0.00158882
18.368,-5.85875,18.368,-0.00577011,18.368,-0.00272742,18.368,0.00158913
18.37,-5.47572,18.37,-0.00571078,18.37,-0.00271768,18.37,0.00158945
18.372,-5.0808,18.372,-0.00565365,18.372,-0.00271768,18.372,0.00158003
18.374,-4.67486,18.374,-0.00559433,18.374,-0.00271281,18.374,0.00156605
18.376,-4.25877,18.376,-0.0054515,18.376,-0.00270794,18.376,0.00151437
18.378,-3.83341,18.378,-0.00527791,18.378,-0.0026982,18.378,0.00143929
18.38,-3.39972,18.38,-0.00519442,18.38,-0.00268846,18.38,0.0014019
18.382,-2.95862,18.382,-0.0051285,18.382,-0.00267385,18.382,0.00135054
18.384,-2.51107,18.384,-0.00508675,18.384,-0.00265924,18.384,0.00129918
18.386,-2.05804,18.386,-0.00505599,18.386,-0.00264463,18.386,0.00122897
18.388,-1.60049,18.388,-0.00493733,18.388,-0.00260566,18.388,0.000966335
18.39,-1.13944,18.39,-0.0048824,18.39,-0.00259105,18.39,0.000867849
18.392,-0.675865,18.392,-0.00482307,18.392,-0.00258131,18.392,0.000745642
18.394,-0.210777,18.394,-0.00477254,18.394,-0.0025667,18.394,0.000628306
18.396,0.254816,18.396,-0.004722,18.396,-0.00254722,18.396,0.000506416
18.398,0.719907,18.398,-0.00453962,18.398,-0.00250826,18.398,3.64E-05
18.4,1.18349,18.4,-0.00446711,18.4,-0.00250339,18.4,-0.000137761
18.402,1.64455,18.402,-0.00439899,18.402,-0.00250339,18.402,-0.000335682
18.404,2.10209,18.404,-0.00434626,18.404,-0.00249852,18.404,-0.000528732
18.406,2.55511,18.406,-0.00423859,18.406,-0.00252287,18.406,-0.00103375
18.408,3.00264,18.408,-0.00417926,18.408,-0.00253748,18.408,-0.00130283
18.41,3.4437,18.41,-0.00411554,18.41,-0.00256183,18.41,-0.00161935
18.412,3.87733,18.412,-0.00405402,18.412,-0.00258618,18.412,-0.00195472
18.414,4.30259,18.414,-0.0039903,18.414,-0.00260566,18.414,-0.00230407
18.416,4.71854,18.416,-0.00384747,18.416,-0.00263002,18.416,-0.00295046
18.418,5.12428,18.418,-0.00368707,18.418,-0.00257644,18.418,-0.00327388
18.42,5.51893,18.42,-0.00360797,18.42,-0.00254722,18.42,-0.00342373
18.422,5.90163,18.422,-0.00354644,18.422,-0.00253748,18.422,-0.00362133
18.424,6.27153,18.424,-0.0034981,18.424,-0.00253748,18.424,-0.00386638
18.426,6.62784,18.426,-0.00344756,18.426,-0.00254722,18.426,-0.00412116
18.428,6.96977,18.428,-0.00322783,18.428,-0.00252774,18.428,-0.00470487
18.43,7.29657,18.43,-0.00314434,18.43,-0.00253261,18.43,-0.00491708
18.432,7.60753,18.432,-0.00308061,18.432,-0.00252774,18.432,-0.00511013
18.434,7.90197,18.434,-0.00304326,18.434,-0.00253748,18.434,-0.0052801
18.436,8.17924,18.436,-0.00300591,18.436,-0.00255696,18.436,-0.00545037
18.438,8.43872,18.438,-0.00280595,18.438,-0.00274204,18.438,-0.00605014
18.44,8.67986,18.44,-0.00271586,18.44,-0.00281022,18.44,-0.006222
18.442,8.90211,18.442,-0.00264115,18.442,-0.0028638,18.442,-0.0063604
18.444,9.105,18.444,-0.00259062,18.444,-0.0029125,18.444,-0.00649392
18.446,9.28806,18.446,-0.00254667,18.446,-0.00300017,18.446,-0.00664756
18.448,9.4509,18.448,-0.00234891,18.448,-0.00334109,18.448,-0.00712044
18.45,9.59315,18.45,-0.00226761,18.45,-0.00345798,18.45,-0.0072656
18.452,9.7145,18.452,-0.00220609,18.452,-0.00353104,18.452,-0.00733866
18.454,9.81467,18.454,-0.00217093,18.454,-0.0036041,18.454,-0.00741172
18.456,9.89345,18.456,-0.00213797,18.456,-0.00367228,18.456,-0.0074799
18.458,9.95064,18.458,-0.00195779,18.458,-0.00401808,18.458,-0.00783512
18.46,9.98613,18.46,-0.00189188,18.46,-0.00412036,18.46,-0.0079374
18.462,9.99982,18.462,-0.00183475,18.462,-0.00414958,18.462,-0.00796662
18.464,9.99168,18.464,-0.0017886,18.464,-0.00415445,18.464,-0.0079715
18.466,9.96173,18.466,-0.00166775,18.466,-0.00423725,18.466,-0.00807314
18.468,9.91,18.468,-0.00159963,18.468,-0.00430056,18.468,-0.00816473
18.47,9.83663,18.47,-0.00153591,18.47,-0.00435901,18.47,-0.00824203
18.472,9.74175,18.472,-0.00148537,18.472,-0.00435901,18.472,-0.00826088
18.474,9.62557,18.474,-0.00143044,18.474,-0.00433466,18.474,-0.0082648
18.476,9.48834,18.476,-0.00128322,18.476,-0.00429082,18.476,-0.00828694
18.478,9.33034,18.478,-0.00111183,18.478,-0.00425673,18.478,-0.00833767
18.48,9.15193,18.48,-0.00103053,18.48,-0.00419828,18.48,-0.00831692
18.482,8.95347,18.482,-0.000962417,18.482,-0.00413984,18.482,-0.00829618
18.484,8.73541,18.484,-0.000905288,18.484,-0.00408627,18.484,-0.00828973
18.486,8.4982,18.486,-0.000845961,18.486,-0.00403756,18.486,-0.00828815
18.488,8.24237,18.488,-0.000648204,18.488,-0.00382813,18.488,-0.00819182
18.49,7.96847,18.49,-0.000575693,18.49,-0.00371612,18.49,-0.00810807
18.492,7.67709,18.492,-0.000505379,18.492,-0.00360897,18.492,-0.0080292
18.494,7.36887,18.494,-0.000448249,18.494,-0.00351643,18.494,-0.00796493
18.496,7.04447,18.496,-0.000386725,18.496,-0.00344824,18.496,-0.0079156
18.498,6.7046,18.498,-0.000184573,18.498,-0.00316576,18.498,-0.00764254
18.5,6.35,18.5,-0.000109865,18.5,-0.00302452,18.5,-0.00748245
18.502,5.98145,18.502,-3.96E-05,18.502,-0.00289302,18.502,-0.0073321
18.504,5.59974,18.504,1.54E-05,18.504,-0.00279561,18.504,-0.00721584
18.506,5.20571,18.506,0.000136233,18.506,-0.00260079,18.506,-0.00695505
18.508,4.80022,18.508,0.000197757,18.508,-0.00247903,18.508,-0.00679559
18.51,4.38416,18.51,0.000259281,18.51,-0.00233292,18.51,-0.00659293
18.512,3.95844,18.512,0.000318609,18.512,-0.00219168,18.512,-0.00639514
18.514,3.52398,18.514,0.000386725,18.514,-0.00206018,18.514,-0.00619767
18.516,3.08174,18.516,0.000551522,18.516,-0.00183127,18.516,-0.00581796
18.518,2.63268,18.518,0.000733898,18.518,-0.00159262,18.518,-0.00540024
18.52,2.1778,18.52,0.000826185,18.52,-0.00145138,18.52,-0.00515533
18.522,1.71809,18.522,0.000905288,18.522,-0.00132962,18.522,-0.00492047
18.524,1.25455,18.524,0.000966812,18.524,-0.0012176,18.524,-0.00469535
18.526,0.788208,18.526,0.00102834,18.526,-0.00110558,18.526,-0.00446081
18.528,0.320084,18.528,0.00109206,18.528,-0.000983821,18.528,-0.0042071
18.53,-0.148793,18.53,0.00123708,18.53,-0.000696467,18.53,-0.003637
18.532,-0.617392,18.532,0.00131618,18.532,-0.000560096,18.532,-0.00334984
18.534,-1.08468,18.534,0.00140407,18.534,-0.000418854,18.534,-0.00304837
18.536,-1.54964,18.536,0.00148977,18.536,-0.000297094,18.536,-0.00276639
18.538,-2.01123,18.538,0.00157986,18.538,-0.000165594,18.538,-0.0024464
18.54,-2.46844,18.54,0.00175784,18.54,0.000155853,18.54,-0.00171968
18.542,-2.92027,18.542,0.00192923,18.542,0.00048217,18.542,-0.000922126
18.544,-3.36572,18.544,0.00201053,18.544,0.000647763,18.544,-0.000473788
18.546,-3.8038,18.546,0.00206986,18.546,0.000803616,18.546,-2.58E-05
18.548,-4.23355,18.548,0.002116,18.548,0.00097895,18.548,0.000460586
18.55,-4.65401,18.55,0.00216434,18.55,0.00113967,18.55,0.000951178
18.552,-5.06427,18.552,0.0022808,18.552,0.00145625,18.552,0.00180497
18.554,-5.46341,18.554,0.00243021,18.554,0.00169977,18.554,0.00238778
18.556,-5.85054,18.556,0.00251591,18.556,0.0018264,18.556,0.00269348
18.558,-6.22481,18.558,0.00258842,18.558,0.00193842,18.558,0.00301285
18.56,-6.5854,18.56,0.00265873,18.56,0.00206018,18.56,0.00337965
