Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
14.344,9.16058,14.344,-0.00375958,14.344,0.00884952,14.344,0.0179916
14.346,9.19614,14.346,-0.0039068,14.346,0.00861574,14.346,0.016853
14.348,9.23096,14.348,-0.00399249,14.348,0.00841605,14.348,0.0156449
14.35,9.26505,14.35,-0.00403644,14.35,0.00827481,14.35,0.0144292
14.352,9.2984,14.352,-0.00404523,14.352,0.00802642,14.352,0.0123241
14.354,9.33101,14.354,-0.00404083,14.354,0.00775855,14.354,0.00950214
14.356,9.36288,14.356,-0.00404523,14.356,0.00753451,14.356,0.00828849
14.358,9.39399,14.358,-0.00404962,14.358,0.0073056,14.358,0.00703228
14.36,9.42435,14.36,-0.00404962,14.36,0.00708643,14.36,0.00585178
14.362,9.45397,14.362,-0.00403424,14.362,0.00644354,14.362,0.0034276
14.364,9.48282,14.364,-0.00402545,14.364,0.00607339,14.364,0.0021998
14.366,9.51091,14.366,-0.00401227,14.366,0.00557174,14.366,0.000812214
14.368,9.53825,14.368,-0.0039903,14.368,0.00514314,14.368,-0.00037979
14.37,9.56481,14.37,-0.00395294,14.37,0.00457331,14.37,-0.00164706
14.372,9.59062,14.372,-0.00379913,14.372,0.00329239,14.372,-0.00425687
14.374,9.61565,14.374,-0.00352667,14.374,0.00173386,14.374,-0.00679558
14.376,9.63991,14.376,-0.00335528,14.376,0.00085232,14.376,-0.00810124
14.378,9.6634,14.378,-0.00319048,14.378,-0.000102278,14.378,-0.00937628
14.38,9.68611,14.38,-0.00304326,14.38,-0.000993562,14.38,-0.0105032
14.382,9.70804,14.382,-0.00289824,14.382,-0.00204557,14.382,-0.0117343
14.384,9.7292,14.384,-0.00257084,14.384,-0.00416419,14.384,-0.0140225
14.386,9.74957,14.386,-0.00216434,14.386,-0.00639971,14.386,-0.0162392
14.388,9.76916,14.388,-0.00198416,14.388,-0.00742736,14.388,-0.0172197
14.39,9.78796,14.39,-0.00184793,14.39,-0.00856703,14.39,-0.018284
14.392,9.80597,14.392,-0.00175125,14.392,-0.00954598,14.392,-0.019197
14.394,9.82319,14.394,-0.00164138,14.394,-0.0105931,14.394,-0.0201781
14.396,9.83963,14.396,-0.00134035,14.396,-0.0126143,14.396,-0.0221145
14.398,9.85526,14.398,-0.00100636,14.398,-0.0143482,14.398,-0.0238861
14.4,9.87011,14.4,-0.000804212,14.4,-0.0150447,14.4,-0.0246391
14.402,9.88416,14.402,-0.000632822,14.402,-0.0157996,14.402,-0.0254977
14.404,9.89741,14.404,-0.000479011,14.404,-0.0164814,14.404,-0.0263209
14.406,9.90986,14.406,-0.000323003,14.406,-0.0170951,14.406,-0.0271137
14.408,9.92151,14.408,-0.000166995,14.408,-0.0177088,14.408,-0.0279535
14.41,9.93236,14.41,0.000156008,14.41,-0.0186147,14.41,-0.0294249
14.412,9.94241,14.412,0.000316411,14.412,-0.0189751,14.412,-0.0301246
14.414,9.95165,14.414,0.000476814,14.414,-0.019243,14.414,-0.0307601
14.416,9.96009,14.416,0.000637217,14.416,-0.0195011,14.416,-0.031414
14.418,9.96772,14.418,0.000786633,14.418,-0.0196959,14.418,-0.032033
14.42,9.97455,14.42,0.000973404,14.42,-0.0195206,14.42,-0.0329226
14.422,9.98056,14.422,0.00128322,14.422,-0.0190822,14.422,-0.0343975
14.424,9.98577,14.424,0.00137551,14.424,-0.0187413,14.424,-0.0344524
14.426,9.99017,14.426,0.00148537,14.426,-0.0184539,14.426,-0.0344761
14.428,9.99376,14.428,0.00159304,14.428,-0.0184442,14.428,-0.034702
14.43,9.99653,14.43,0.00180398,14.43,-0.0181325,14.43,-0.0345599
14.432,9.9985,14.432,0.00190945,14.432,-0.0179718,14.432,-0.0342861
14.434,9.99966,14.434,0.00201932,14.434,-0.0179231,14.434,-0.0340772
14.436,10,14.436,0.00212699,14.436,-0.017777,14.436,-0.0337331
14.438,9.99953,14.438,0.00222806,14.438,-0.0175821,14.438,-0.0332839
14.44,9.99824,14.44,0.00243461,14.44,-0.0172948,14.44,-0.0322896
14.442,9.99615,14.442,0.00263456,14.442,-0.0167737,14.442,-0.0310994
14.444,9.99324,14.444,0.00273564,14.444,-0.0164912,14.444,-0.0304587
14.446,9.98951,14.446,0.00283452,14.446,-0.0160187,14.446,-0.0296282
14.448,9.98498,14.448,0.0029334,14.448,-0.015522,14.448,-0.0288204
14.45,9.97963,14.45,0.00302788,14.45,-0.015108,14.45,-0.0281613
14.452,9.97346,14.452,0.00312676,14.452,-0.0145674,14.452,-0.0273945
14.454,9.96649,14.454,0.00332232,14.454,-0.0132524,14.454,-0.0257214
14.456,9.9587,14.456,0.003419,14.456,-0.0124634,14.456,-0.0248381
14.458,9.95009,14.458,0.0035003,14.458,-0.0116208,14.458,-0.0239201
14.46,9.94068,14.46,0.00355303,14.46,-0.0107733,14.46,-0.023035
14.462,9.93045,14.462,0.0035838,14.462,-0.00984308,14.462,-0.0221142
14.464,9.91941,14.464,0.0035838,14.464,-0.00792901,14.464,-0.0202943
14.466,9.90757,14.466,0.0035816,14.466,-0.00475838,14.466,-0.0173122
14.468,9.89491,14.468,0.0035794,14.468,-0.00368202,14.468,-0.0162924
14.47,9.88144,14.47,0.00357501,14.47,-0.00259105,14.47,-0.0152297
14.472,9.86716,14.472,0.00356402,14.472,-0.00150008,14.472,-0.0141576
14.474,9.85208,14.474,0.00349151,14.474,0.000638022,14.474,-0.0119629
14.476,9.83619,14.476,0.00342999,14.476,0.00165107,14.476,-0.0108556
14.478,9.81949,14.478,0.00334209,14.478,0.00266898,14.478,-0.00969636
14.48,9.80199,14.48,0.00322124,14.48,0.00366254,14.48,-0.00854258
14.482,9.78368,14.482,0.00306963,14.482,0.00460253,14.482,-0.00740467
14.484,9.76457,14.484,0.00262138,14.484,0.0064825,14.484,-0.0049592
14.486,9.74467,14.486,0.00208304,14.486,0.00812383,14.486,-0.0026016
14.488,9.72396,14.488,0.00185672,14.488,0.00889822,14.488,-0.00139366
14.49,9.70245,14.49,0.00168972,14.49,0.00962391,14.49,-0.000196731
14.492,9.68014,14.492,0.00158425,14.492,0.0103155,14.492,0.00101323
14.494,9.65704,14.494,0.00149197,14.494,0.0108853,14.494,0.00213913
14.496,9.63314,14.496,0.00119753,14.496,0.0119666,14.496,0.00449271
14.498,9.60846,14.498,0.000799817,14.498,0.0128968,14.498,0.00681782
14.5,9.58298,14.5,0.000641612,14.5,0.0131793,14.5,0.00783544
14.502,9.55671,14.502,0.000509774,14.502,0.0130624,14.502,0.00853851
14.504,9.52965,14.504,0.000430671,14.504,0.0128432,14.504,0.00938434
14.506,9.50181,14.506,0.000386725,14.506,0.0128481,14.506,0.0106239
14.508,9.47319,14.508,0.000101076,14.508,0.0119812,14.508,0.0134703
14.51,9.44378,14.51,-8.57E-05,14.51,0.0114113,14.51,0.0140314
14.512,9.4136,14.512,-0.000281254,14.512,0.0111386,14.512,0.014786
14.514,9.38264,14.514,-0.000500984,14.514,0.0109535,14.514,0.0155434
14.516,9.3509,14.516,-0.000771252,14.516,0.0105444,14.516,0.0160014
14.518,9.31839,14.518,-0.00176223,14.518,0.0100038,14.518,0.0176473
14.52,9.28511,14.52,-0.00213578,14.52,0.00991126,14.52,0.018092
14.522,9.25106,14.522,-0.00245438,14.522,0.00980899,14.522,0.0184233
14.524,9.21625,14.524,-0.00265873,14.524,0.00978463,14.524,0.0187288
14.526,9.18067,14.526,-0.00280156,14.526,0.00955085,14.526,0.01874
14.528,9.14434,14.528,-0.0030081,14.528,0.00936578,14.528,0.019177
14.53,9.10724,14.53,-0.00302568,14.53,0.0093122,14.53,0.0191894
14.532,9.0694,14.532,-0.00305425,14.532,0.00938039,14.532,0.0192387
14.534,9.0308,14.534,-0.003096,14.534,0.00917583,14.534,0.0189117
14.536,8.99145,14.536,-0.00316191,14.536,0.00898589,14.536,0.0185144
14.538,8.95135,14.538,-0.00355523,14.538,0.00885926,14.538,0.0172945
14.54,8.91052,14.54,-0.003742,14.54,0.00873263,14.54,0.0166872
14.542,8.86894,14.542,-0.0039068,14.542,0.00862548,14.542,0.0160428
14.544,8.82662,14.544,-0.00401447,14.544,0.0085719,14.544,0.0154332
14.546,8.78357,14.546,-0.00408258,14.546,0.00837709,14.546,0.0146446
14.548,8.7398,14.548,-0.00408698,14.548,0.00794849,14.548,0.0122368
14.55,8.69529,14.55,-0.0040716,14.55,0.0079144,14.55,0.0114204
14.552,8.65006,14.552,-0.00406281,14.552,0.0078316,14.552,0.0105742
14.554,8.60411,14.554,-0.0040672,14.554,0.00769036,14.554,0.0096413
14.556,8.55744,14.556,-0.00407599,14.556,0.00754912,14.556,0.00866125
14.558,8.51006,14.558,-0.00405841,14.558,0.00695006,14.558,0.00547979
14.56,8.46197,14.56,-0.00405182,14.56,0.00676986,14.56,0.00445136
14.562,8.41318,14.562,-0.00404303,14.562,0.00660913,14.562,0.00346125
14.564,8.36368,14.564,-0.00402545,14.564,0.00631204,14.564,0.00236305
14.566,8.31348,14.566,-0.00399249,14.566,0.00596624,14.566,0.00123499
14.568,8.26259,14.568,-0.00373541,14.568,0.00448564,14.568,-0.00233792
14.57,8.21101,14.57,-0.00359918,14.57,0.00393041,14.57,-0.00347748
14.572,8.15874,14.572,-0.00344976,14.572,0.00332648,14.572,-0.0046092
14.574,8.10579,14.574,-0.00331133,14.574,0.00271281,14.574,-0.00568468
14.576,8.05217,14.576,-0.0031729,14.576,0.00193355,14.576,-0.00685979
14.578,7.99786,14.578,-0.00301909,14.578,0.00109584,14.578,-0.00803679
14.58,7.94289,14.58,-0.00263237,14.58,-0.000764653,14.58,-0.0104251
14.582,7.88725,14.582,-0.00240165,14.582,-0.0016949,14.582,-0.011525
14.584,7.83095,14.584,-0.00218192,14.584,-0.00263002,14.584,-0.0125543
14.586,7.77399,14.586,-0.00199735,14.586,-0.00366254,14.586,-0.0136434
14.588,7.71639,14.588,-0.00181936,14.588,-0.00458305,14.588,-0.0145733
14.59,7.65813,14.59,-0.00140407,14.59,-0.00662374,14.59,-0.0166046
14.592,7.59923,14.592,-0.000736096,14.592,-0.0096093,14.592,-0.0194865
14.594,7.53969,14.594,-0.000540536,14.594,-0.0103983,14.594,-0.0202566
14.596,7.47951,14.596,-0.000402106,14.596,-0.0112068,14.596,-0.0210557
14.598,7.41871,14.598,-0.000338384,14.598,-0.0120153,14.598,-0.0218736
14.6,7.35728,14.6,-0.000213138,14.6,-0.0136128,14.6,-0.0236219
14.602,7.29524,14.602,-0.0001626,14.602,-0.0142849,14.602,-0.0244071
14.604,7.23257,14.604,-8.79E-05,14.604,-0.0148401,14.604,-0.0250849
14.606,7.1693,14.606,1.10E-05,14.606,-0.0153856,14.606,-0.0257906
14.608,7.10543,14.608,0.000118654,14.608,-0.0158288,14.608,-0.0264317
14.61,7.04095,14.61,0.000364752,14.61,-0.0166373,14.61,-0.0277303
14.612,6.97588,14.612,0.00063502,14.612,-0.0172704,14.612,-0.0289666
14.614,6.91022,14.614,0.000771252,14.614,-0.0175432,14.614,-0.0295787
14.616,6.84397,14.616,0.000909682,14.616,-0.0176942,14.616,-0.0300878
14.618,6.77715,14.618,0.00105031,14.618,-0.0177867,14.618,-0.0305385
14.62,6.70975,14.62,0.00118874,14.62,-0.0178841,14.62,-0.0309846
14.622,6.64179,14.622,0.00132937,14.622,-0.0179572,14.622,-0.0314064
14.624,6.57326,14.624,0.00160842,14.624,-0.0179766,14.624,-0.0321233
14.626,6.50418,14.626,0.00174026,14.626,-0.0179279,14.626,-0.0323573
14.628,6.43454,14.628,0.0018743,14.628,-0.0178841,14.628,-0.0325585
14.63,6.36436,14.63,0.00200833,14.63,-0.0178159,14.63,-0.0326977
14.632,6.29363,14.632,0.00214017,14.632,-0.0176844,14.632,-0.0327264
14.634,6.22237,14.634,0.00239945,14.634,-0.0174263,14.634,-0.0326285
14.636,6.15059,14.636,0.00265214,14.636,-0.0171195,14.636,-0.0322934
14.638,6.07828,14.638,0.00277958,14.638,-0.0169003,14.638,-0.0320082
14.64,6.00545,14.64,0.00290483,14.64,-0.0166616,14.64,-0.0316753
14.642,5.93211,14.642,0.00302348,14.642,-0.016384,14.642,-0.0312752
14.644,5.85826,14.644,0.00313994,14.644,-0.0160528,14.644,-0.0308027
14.646,5.78392,14.646,0.00336407,14.646,-0.0153466,14.646,-0.0297854
14.648,5.70908,14.648,0.00355963,14.648,-0.0144602,14.648,-0.028588
14.65,5.63375,14.65,0.00362994,14.65,-0.0139829,14.65,-0.0279505
14.652,5.55795,14.652,0.0036651,14.652,-0.013418,14.652,-0.0272159
14.654,5.48166,14.654,0.00366949,14.654,-0.0128286,14.654,-0.0264757
14.656,5.40491,14.656,0.00366729,14.656,-0.0122491,14.656,-0.0257642
14.658,5.3277,14.658,0.00366729,14.658,-0.0108853,14.658,-0.0241555
14.66,5.25002,14.66,0.0036651,14.66,-0.009395,14.66,-0.0224578
14.662,5.1719,14.662,0.0036629,14.662,-0.00859139,14.662,-0.0215505
14.664,5.09334,14.664,0.00365631,14.664,-0.00778777,14.664,-0.0206526
14.666,5.01433,14.666,0.00364532,14.666,-0.0069111,14.666,-0.0196911
14.668,4.9349,14.668,0.00362335,14.668,-0.00602468,14.668,-0.018701
14.67,4.85504,14.67,0.00342999,14.67,-0.00338006,14.67,-0.0157454
14.672,4.77476,14.672,0.00332012,14.672,-0.0024352,14.672,-0.0146686
14.674,4.69408,14.674,0.00319487,14.674,-0.00149521,14.674,-0.0135778
14.676,4.61298,14.676,0.00306743,14.676,-0.000584448,14.676,-0.0124974
14.678,4.53149,14.678,0.00291801,14.678,0.000350669,14.678,-0.0113738
14.68,4.44961,14.68,0.00274003,14.68,0.00124195,14.68,-0.0102657
14.682,4.36734,14.682,0.0022786,14.682,0.00300504,14.682,-0.0079937
14.684,4.2847,14.684,0.00199954,14.684,0.00379891,14.684,-0.00690766
14.686,4.20168,14.686,0.00170071,14.686,0.00461714,14.686,-0.00575014
14.688,4.1183,14.688,0.00144582,14.688,0.00540614,14.688,-0.00457472
14.69,4.03456,14.69,0.0012173,14.69,0.00614644,14.69,-0.00341973
14.692,3.95047,14.692,0.000769055,14.692,0.00753938,14.692,-0.00106546
14.694,3.86604,14.694,0.000116457,14.694,0.00928298,14.694,0.00235575
14.696,3.78127,14.696,-5.05E-05,14.696,0.00979437,14.696,0.00348918
14.698,3.69617,14.698,-0.000142825,14.698,0.0102473,14.698,0.00459244
14.7,3.61075,14.7,-0.0001626,14.7,0.0106662,14.7,0.00568046
14.702,3.52501,14.702,-0.000268071,14.702,0.0113675,14.702,0.00774839
14.704,3.43896,14.704,-0.000375738,14.704,0.0116354,14.704,0.00872312
14.706,3.35261,14.706,-0.00049659,14.706,0.0118594,14.706,0.00969172
14.708,3.26597,14.708,-0.000613047,14.708,0.0119033,14.708,0.0104895
14.71,3.17904,14.71,-0.000744885,14.71,0.0117425,14.71,0.0111393
14.712,3.09184,14.712,-0.00100636,14.712,0.0114113,14.712,0.0128628
14.714,3.00435,14.714,-0.00134035,14.714,0.0108561,14.714,0.0144847
14.716,2.91661,14.716,-0.00155569,14.716,0.0105249,14.716,0.0151996
14.718,2.8286,14.718,-0.00178201,14.718,0.0101353,14.718,0.015809
14.72,2.74035,14.72,-0.00201492,14.72,0.00996971,14.72,0.0166048
14.722,2.65185,14.722,-0.00225663,14.722,0.00971158,14.722,0.017242
14.724,2.56312,14.724,-0.00305864,14.724,0.00914661,14.724,0.0190992
14.726,2.47416,14.726,-0.00332451,14.726,0.00901998,14.726,0.0195852
14.728,2.38497,14.728,-0.00352886,14.728,0.00880081,14.728,0.019809
14.73,2.29558,14.73,-0.00362774,14.73,0.00863522,14.73,0.019945
14.732,2.20597,14.732,-0.00368048,14.732,0.00853781,14.732,0.0200643
14.734,2.11617,14.734,-0.00375299,14.734,0.00824072,14.734,0.0201254
14.736,2.02618,14.736,-0.00376397,14.736,0.00820662,14.736,0.0201007
14.738,1.936,14.738,-0.00379034,14.738,0.00821149,14.738,0.0200396
14.74,1.84565,14.74,-0.00383209,14.74,0.00812383,14.74,0.0197729
14.742,1.75513,14.742,-0.00394635,14.742,0.00791927,14.742,0.0189369
14.744,1.66445,14.744,-0.00401227,14.744,0.00784621,14.744,0.0184491
14.746,1.57361,14.746,-0.0040716,14.746,0.00783647,14.746,0.0179964
14.748,1.48263,14.748,-0.00411554,14.748,0.00777803,14.748,0.0174479
14.75,1.39151,14.75,-0.00413532,14.75,0.00772932,14.75,0.0168337
14.752,1.30027,14.752,-0.00410895,14.752,0.00767088,14.752,0.0155029
14.754,1.2089,14.754,-0.00404303,14.754,0.00760756,14.754,0.0139976
14.756,1.11741,14.756,-0.00400348,14.756,0.00755399,14.756,0.0131994
14.758,1.02582,14.758,-0.00395953,14.758,0.00751503,14.758,0.0123782
14.76,0.934127,14.76,-0.00391119,14.76,0.00745658,14.76,0.0115092
14.762,0.842344,14.762,-0.00384967,14.762,0.00737866,14.762,0.0106114
14.764,0.750477,14.764,-0.00352227,14.764,0.00698415,14.764,0.00769101
14.766,0.658534,14.766,-0.00336187,14.766,0.00682343,14.766,0.00666321
14.768,0.566522,14.768,-0.00320147,14.768,0.00659452,14.768,0.00556722
14.77,0.47445,14.77,-0.00306304,14.77,0.00638022,14.77,0.00451411
14.772,0.382326,14.772,-0.00292241,14.772,0.00611722,14.772,0.00339346
14.774,0.290157,14.774,-0.00240824,14.774,0.00484118,14.774,-3.14E-05
14.776,0.197951,14.776,-0.00220389,14.776,0.00433953,14.776,-0.00099491
14.778,0.105715,14.778,-0.00201053,14.778,0.00382326,14.778,-0.00192586
14.78,0.0134586,14.78,-0.00185892,14.78,0.00323395,14.78,-0.0029016
14.782,-0.0788116,14.782,-0.00172049,14.782,0.00263002,14.782,-0.00386367
14.784,-0.171087,14.784,-0.00112062,14.784,0.000394502,14.784,-0.00689087
14.786,-0.263361,14.786,-0.000867934,14.786,-0.000433466,14.786,-0.00786021
14.788,-0.355624,14.788,-0.000661387,14.788,-0.00129066,14.788,-0.0088305
14.79,-0.44787,14.79,-0.000516366,14.79,-0.00212349,14.79,-0.00974816
14.792,-0.540089,14.792,-0.00021973,14.792,-0.00381839,14.792,-0.011509
14.794,-0.632275,14.794,-3.30E-05,14.794,-0.00469507,14.794,-0.0123857
14.796,-0.724419,14.796,0.000186771,14.796,-0.00560583,14.796,-0.0132776
14.798,-0.816513,14.798,0.000377936,14.798,-0.00646302,14.798,-0.0141065
14.8,-0.908551,14.8,0.00055372,14.8,-0.00720819,14.8,-0.0148234
14.802,-1.00052,14.802,0.00101296,14.802,-0.00862548,14.802,-0.0161559
14.804,-1.09242,14.804,0.00150515,14.804,-0.00994536,14.804,-0.0173815
14.806,-1.18424,14.806,0.00174246,14.806,-0.0105444,14.806,-0.017924
14.808,-1.27597,14.808,0.00192703,14.808,-0.0110607,14.808,-0.0183837
14.81,-1.3676,14.81,0.00206107,14.81,-0.0115039,14.81,-0.0187798
14.812,-1.45913,14.812,0.00217533,14.812,-0.0119568,14.812,-0.0192139
14.814,-1.55054,14.814,0.00226981,14.814,-0.0124049,14.814,-0.019728
14.816,-1.64184,14.816,0.00247855,14.816,-0.0131209,14.816,-0.0209057
14.818,-1.733,14.818,0.00258622,14.818,-0.0134326,14.818,-0.0215096
14.82,-1.82403,14.82,0.00270488,14.82,-0.0136469,14.82,-0.0220067
14.822,-1.91492,14.822,0.00282353,14.822,-0.013866,14.822,-0.0224991
14.824,-2.00565,14.824,0.00293999,14.824,-0.0140414,14.824,-0.0229289
14.826,-2.09623,14.826,0.00318169,14.826,-0.0142021,14.826,-0.023608
14.828,-2.18663,14.828,0.00353106,14.828,-0.0142362,14.828,-0.0244998
14.83,-2.27686,14.83,0.00363214,14.83,-0.014207,14.83,-0.0247345
14.832,-2.36691,14.832,0.00369586,14.832,-0.0141339,14.832,-0.0249064
14.834,-2.45677,14.834,0.00372662,14.834,-0.0140365,14.834,-0.0250352
14.836,-2.54643,14.836,0.00375299,14.836,-0.0136956,14.836,-0.0250524
14.838,-2.63588,14.838,0.00377057,14.838,-0.0135543,14.838,-0.0250526
14.84,-2.72512,14.84,0.00379034,14.84,-0.01334,14.84,-0.024942
14.842,-2.81413,14.842,0.00381671,14.842,-0.0131257,14.842,-0.0248031
14.844,-2.90292,14.844,0.00384088,14.844,-0.0129358,14.844,-0.0246508
14.846,-2.99147,14.846,0.00387164,14.846,-0.0123806,14.846,-0.0240673
14.848,-3.07977,14.848,0.00387384,14.848,-0.0117425,14.848,-0.0232879
14.85,-3.16782,14.85,0.00387384,14.85,-0.0113967,14.85,-0.022829
14.852,-3.25561,14.852,0.00386945,14.852,-0.0110461,14.852,-0.022337
14.854,-3.34314,14.854,0.00386505,14.854,-0.0106321,14.854,-0.0217533
14.856,-3.43038,14.856,0.00385846,14.856,-0.0102132,14.856,-0.0211366
14.858,-3.51735,14.858,0.00381671,14.858,-0.00925863,14.858,-0.0196825
14.86,-3.60402,14.86,0.00372662,14.86,-0.00822124,14.86,-0.0180325
14.862,-3.69039,14.862,0.0036585,14.862,-0.00766114,14.862,-0.0171331
14.864,-3.77646,14.864,0.0035772,14.864,-0.0071254,14.864,-0.0162769
14.866,-3.86221,14.866,0.00347613,14.866,-0.00657991,14.866,-0.0154486
14.868,-3.94764,14.868,0.00335088,14.868,-0.0060052,14.868,-0.0146572
14.87,-4.03275,14.87,0.00318389,14.87,-0.00544998,14.87,-0.0139134
14.872,-4.11751,14.872,0.00272026,14.872,-0.00422264,14.872,-0.0122526
14.874,-4.20194,14.874,0.0024412,14.874,-0.0036041,14.874,-0.0113796
14.876,-4.28601,14.876,0.00214676,14.876,-0.00298068,14.876,-0.0104734
14.878,-4.36973,14.878,0.00187649,14.878,-0.00235727,14.878,-0.00952955
14.88,-4.45307,14.88,0.00162161,14.88,-0.00173386,14.88,-0.00856684
14.882,-4.53605,14.882,0.0011426,14.882,-0.000428595,14.882,-0.00655472
14.884,-4.61864,14.884,0.000461433,14.884,0.0013978,14.884,-0.00360676
14.886,-4.70085,14.886,0.000268071,14.886,0.00200173,14.886,-0.00257872
14.888,-4.78266,14.888,0.000153811,14.888,0.00259592,14.888,-0.00154156
14.89,-4.86407,14.89,0.00011426,14.89,0.00317063,14.89,-0.000505042
14.892,-4.94507,14.892,2.20E-06,14.892,0.00432004,14.892,0.0016057
14.894,-5.02566,14.894,-0.00010547,14.894,0.00480708,14.894,0.00256398
14.896,-5.10582,14.896,-0.000263676,14.896,0.00531848,14.896,0.00356546
14.898,-5.18555,14.898,-0.000443855,14.898,0.00571785,14.898,0.00445493
14.9,-5.26484,14.9,-0.00065919,14.9,0.00611722,14.9,0.00532554
14.902,-5.34369,14.902,-0.00128322,14.902,0.00693058,14.902,0.00714735
14.904,-5.42208,14.904,-0.00204349,14.904,0.00755886,14.904,0.00876524
14.906,-5.50002,14.906,-0.00239506,14.906,0.00790953,14.906,0.00960599
14.908,-5.57749,14.908,-0.00265214,14.908,0.00820175,14.908,0.0104072
14.91,-5.65449,14.91,-0.00281474,14.91,0.00842579,14.91,0.0111401
14.912,-5.731,14.912,-0.00291142,14.912,0.00867418,14.912,0.011888
14.914,-5.80703,14.914,-0.00298833,14.914,0.00893718,14.914,0.0126506
14.916,-5.88257,14.916,-0.00315972,14.916,0.00923915,14.916,0.0140081
14.918,-5.95761,14.918,-0.00318389,14.918,0.00933656,14.918,0.0146333
14.92,-6.03214,14.92,-0.00321245,14.92,0.00930733,14.92,0.0151696
14.922,-6.10616,14.922,-0.0032564,14.922,0.00917583,14.922,0.015613
14.924,-6.17966,14.924,-0.00331792,14.924,0.00911252,14.924,0.0161905
14.926,-6.25263,14.926,-0.00347613,14.926,0.00883491,14.926,0.0172324
14.928,-6.32507,14.928,-0.00388263,14.928,0.00825533,14.928,0.0183493
14.93,-6.39697,14.93,-0.00402985,14.93,0.00803129,14.93,0.0185871
14.932,-6.46832,14.932,-0.00413752,14.932,0.0078316,14.932,0.0188021
14.934,-6.53912,14.934,-0.00419025,14.934,0.00761244,14.934,0.0189505
14.936,-6.60936,14.936,-0.00421662,14.936,0.00718871,14.936,0.0191017
14.938,-6.67904,14.938,-0.00420124,14.938,0.00707669,14.938,0.0191876
14.94,-6.74815,14.94,-0.00418586,14.94,0.00683804,14.94,0.0190809
14.942,-6.81667,14.942,-0.00417487,14.942,0.00670654,14.942,0.0190248
14.944,-6.88462,14.944,-0.00417267,14.944,0.00665297,14.944,0.0189806
14.946,-6.95197,14.946,-0.00416608,14.946,0.00632665,14.946,0.0184846
14.948,-7.01873,14.948,-0.00414191,14.948,0.00621463,14.948,0.0179674
14.95,-7.08488,14.95,-0.00411554,14.95,0.00612209,14.95,0.0176203
14.952,-7.15043,14.952,-0.00407379,14.952,0.00606365,14.952,0.0172509
14.954,-7.21536,14.954,-0.00400568,14.954,0.00596137,14.954,0.016781
14.956,-7.27968,14.956,-0.00377716,14.956,0.00580552,14.956,0.0157581
14.958,-7.34336,14.958,-0.00342339,14.958,0.00573733,14.958,0.0147192
14.96,-7.40642,14.96,-0.00320586,14.96,0.00566428,14.96,0.0140712
