Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
9.37,0.0303567,9.37,-0.00196878,9.37,-0.0044759,9.37,-0.00699232
9.372,0.0721441,9.372,-0.00158425,9.372,-0.00387197,9.372,-0.00629414
9.374,0.113813,9.374,-0.00124367,9.374,-0.00334596,9.374,-0.00566447
9.376,0.155291,9.376,-0.000896498,9.376,-0.00286867,9.376,-0.00508349
9.378,0.196505,9.378,-0.000107668,9.378,-0.00192381,9.378,-0.00394072
9.38,0.237382,9.38,0.000615244,9.38,-0.000837709,9.38,-0.00266612
9.382,0.277851,9.382,0.000969009,9.382,-0.000292224,9.382,-0.00203581
9.384,0.31784,9.384,0.00123488,9.384,0.00024352,9.384,-0.00141524
9.386,0.357279,9.386,0.00144582,9.386,0.000720819,9.386,-0.000862547
9.388,0.396098,9.388,0.00190506,9.388,0.00163645,9.388,0.000232159
9.39,0.434229,9.39,0.00251371,9.39,0.00257157,9.39,0.00137462
9.392,0.471604,9.392,0.00277958,9.392,0.00313167,9.392,0.00203839
9.394,0.508157,9.394,0.00302788,9.394,0.00370637,9.394,0.0027262
9.396,0.543823,9.396,0.00326739,9.396,0.00422751,9.396,0.003351
9.398,0.57854,9.398,0.00354644,9.398,0.00472429,9.398,0.0039703
9.4,0.612245,9.4,0.00466707,9.4,0.00606365,9.4,0.00568666
9.402,0.644878,9.402,0.005045,9.402,0.00665784,9.402,0.00641279
9.404,0.676382,9.404,0.00538339,9.404,0.00722767,9.404,0.00714285
9.406,0.7067,9.406,0.00560531,9.406,0.00762705,9.406,0.00769302
9.408,0.735778,9.408,0.00578989,9.408,0.00806538,9.408,0.00828215
9.41,0.763564,9.41,0.00596787,9.41,0.00845501,9.41,0.00881316
9.412,0.790008,9.412,0.00642491,9.412,0.00925863,9.412,0.00989952
9.414,0.815064,9.414,0.00662486,9.414,0.00968723,9.414,0.0104601
9.416,0.838684,9.416,0.00679405,9.416,0.010072,9.416,0.0109956
9.418,0.860829,9.418,0.00695665,9.418,0.0105201,9.418,0.0116039
9.42,0.881456,9.42,0.00715001,9.42,0.0108951,9.42,0.0121392
9.422,0.900529,9.422,0.00769275,9.422,0.0115721,9.422,0.0131083
9.424,0.918013,9.424,0.00854969,9.424,0.0126046,9.424,0.0145367
9.426,0.933877,9.426,0.00879579,9.426,0.0128822,9.426,0.0149462
9.428,0.948091,9.428,0.008954,9.428,0.0132183,9.428,0.0154048
9.43,0.96063,9.43,0.00902651,9.43,0.0135495,9.43,0.0158585
9.432,0.971469,9.432,0.00903749,9.432,0.0140024,9.432,0.0165188
9.434,0.98059,9.434,0.00901992,9.434,0.0142849,9.434,0.0168861
9.436,0.987974,9.436,0.00902211,9.436,0.0145479,9.436,0.0172151
9.438,0.993608,9.438,0.00905947,9.438,0.0148206,9.438,0.0175538
9.44,0.99748,9.44,0.00912099,9.44,0.0150934,9.44,0.0178925
9.442,0.999583,9.442,0.00931216,9.442,0.0155999,9.442,0.0185404
9.444,0.999912,9.444,0.00959561,9.444,0.0159457,9.444,0.019037
9.446,0.998465,9.446,0.00975162,9.446,0.0161795,9.446,0.0193368
9.448,0.995245,9.448,0.00986807,9.448,0.0163305,9.448,0.0195443
9.45,0.990255,9.45,0.0099252,9.45,0.016496,9.45,0.0197665
9.452,0.983503,9.452,0.00993399,9.452,0.016574,9.452,0.0198915
9.454,0.975001,9.454,0.00988565,9.454,0.0167688,9.454,0.02019
9.456,0.964762,9.456,0.00981754,9.456,0.0168565,9.456,0.0203625
9.458,0.952804,9.458,0.00978458,9.458,0.0168711,9.458,0.0204148
9.46,0.939148,9.46,0.0097626,9.46,0.0168808,9.46,0.0204622
9.462,0.923815,9.462,0.00974722,9.462,0.01691,9.462,0.0205292
9.464,0.906834,9.464,0.00972305,9.464,0.0168662,9.464,0.0205136
9.466,0.888232,9.466,0.00963077,9.466,0.0167542,9.466,0.0204675
9.468,0.868043,9.468,0.00947695,9.468,0.0165545,9.468,0.020315
9.47,0.846301,9.47,0.00939126,9.47,0.0164473,9.47,0.0202173
9.472,0.823045,9.472,0.00930117,9.472,0.0163353,9.472,0.0201147
9.474,0.798315,9.474,0.00920669,9.474,0.016199,9.474,0.0199971
9.476,0.772154,9.476,0.00908584,9.476,0.0160674,9.476,0.0198751
9.478,0.744608,9.478,0.00892983,9.478,0.0159213,9.478,0.019729
9.48,0.715726,9.48,0.00848817,9.48,0.0155414,9.48,0.0193585
9.482,0.685558,9.482,0.00824427,9.482,0.0153369,9.482,0.0191539
9.484,0.654159,9.484,0.00799597,9.484,0.0151031,9.484,0.0189202
9.486,0.621583,9.486,0.00777624,9.486,0.0148352,9.486,0.0186523
9.488,0.587887,9.488,0.00756311,9.488,0.0145771,9.488,0.0183942
9.49,0.553132,9.49,0.00707091,9.49,0.013978,9.49,0.0177951
9.492,0.51738,9.492,0.00616782,9.492,0.0129894,9.492,0.0168064
9.494,0.480693,9.494,0.00587119,9.494,0.0126046,9.494,0.0164216
9.496,0.443138,9.496,0.00568002,9.496,0.0121955,9.496,0.0160125
9.498,0.40478,9.498,0.00557235,9.498,0.0118107,9.498,0.0156278
9.5,0.365689,9.5,0.00540756,9.5,0.0109487,9.5,0.0147657
9.502,0.325934,9.502,0.0052867,9.502,0.0105542,9.502,0.0143712
9.504,0.285586,9.504,0.00511092,9.504,0.0101304,9.504,0.0139475
9.506,0.244717,9.506,0.00489119,9.506,0.00969697,9.506,0.013514
9.508,0.2034,9.508,0.00465168,9.508,0.00920506,9.508,0.0130221
9.51,0.16171,9.51,0.00396832,9.51,0.00816766,9.51,0.0119753
9.512,0.119721,9.512,0.0030125,9.512,0.00723254,9.512,0.0110402
9.514,0.0775089,9.514,0.00250053,9.514,0.00674063,9.514,0.0105388
9.516,0.0351489,9.516,0.00204788,9.516,0.00627795,9.516,0.0100573
9.518,-0.00728244,9.518,0.00170071,9.518,0.0057422,9.518,0.00947442
9.52,-0.0497088,9.52,0.00143264,9.52,0.00527951,9.52,0.00892691
9.522,-0.0920537,9.522,0.000942642,9.522,0.00428595,9.522,0.00769773
9.524,-0.134241,9.524,0.000424079,9.524,0.00329726,9.524,0.00643572
9.526,-0.176194,9.526,0.00019556,9.526,0.00274691,9.526,0.00576284
9.528,-0.217837,9.528,2.20E-06,9.528,0.00225012,9.528,0.00514354
9.53,-0.259095,9.53,-0.000177981,9.53,0.00166081,9.53,0.0044317
9.532,-0.299893,9.532,-0.000406501,9.532,0.00117377,9.532,0.00382214
9.534,-0.340158,9.534,-0.00108327,9.534,0.00012663,9.534,0.0025488
9.536,-0.379815,9.536,-0.00207425,9.536,-0.00085232,9.536,0.00134366
9.538,-0.418794,9.538,-0.00257524,9.538,-0.00145138,9.538,0.000622077
9.54,-0.457022,9.54,-0.00299931,9.54,-0.00201635,9.54,-8.43E-05
9.542,-0.494431,9.542,-0.00330034,9.542,-0.00257644,9.542,-0.00078573
9.544,-0.530953,9.544,-0.00354644,9.544,-0.00315602,9.544,-0.0015161
9.546,-0.566521,9.546,-0.00398151,9.546,-0.0041788,9.546,-0.00282163
9.548,-0.601069,9.548,-0.00435285,9.548,-0.00523568,9.548,-0.00415183
9.55,-0.634535,9.55,-0.00451325,9.55,-0.00581039,9.55,-0.00485848
9.552,-0.666857,9.552,-0.00466707,9.552,-0.00631204,9.552,-0.00551093
9.554,-0.697977,9.554,-0.00483406,9.554,-0.00680882,9.554,-0.00615851
9.556,-0.727836,9.556,-0.00505599,9.556,-0.00728612,9.556,-0.00680545
9.558,-0.756381,9.558,-0.00572177,9.558,-0.0081774,9.558,-0.00803603
9.56,-0.783558,9.56,-0.00652159,9.56,-0.00909791,9.56,-0.0093241
9.562,-0.809318,9.562,-0.00691271,9.562,-0.00964339,9.562,-0.0100487
9.564,-0.833612,9.564,-0.00722253,9.564,-0.0100428,9.564,-0.0106177
9.566,-0.856396,9.566,-0.00744226,9.566,-0.0104616,9.566,-0.0112062
9.568,-0.877628,9.568,-0.00760266,9.568,-0.010934,9.568,-0.0118388
9.57,-0.897267,9.57,-0.00783337,9.57,-0.0115428,9.57,-0.0127492
9.572,-0.915279,9.572,-0.00802015,9.572,-0.0124634,9.572,-0.0139242
9.574,-0.931627,9.574,-0.00811243,9.574,-0.0128627,9.574,-0.0144367
9.576,-0.946283,9.576,-0.00820692,9.576,-0.0132524,9.576,-0.01493
9.578,-0.959218,9.578,-0.00832118,9.578,-0.0135884,9.578,-0.0153697
9.58,-0.970407,9.58,-0.00846839,9.58,-0.0139732,9.58,-0.0158393
9.582,-0.97983,9.582,-0.00888149,9.582,-0.0145722,9.582,-0.016608
9.584,-0.987469,9.584,-0.00936929,9.584,-0.0153661,9.584,-0.0175527
9.586,-0.993307,9.586,-0.00959121,9.586,-0.0156876,9.586,-0.0179401
9.588,-0.997334,9.588,-0.00972964,9.588,-0.0160431,9.588,-0.0183522
9.59,-0.999541,9.59,-0.00979337,9.59,-0.0163256,9.59,-0.0186912
9.592,-0.999923,9.592,-0.00979776,9.592,-0.0167347,9.592,-0.0191663
9.594,-0.998478,9.594,-0.00969009,9.594,-0.0171974,9.594,-0.0196761
9.596,-0.995208,9.596,-0.00963296,9.596,-0.0174263,9.596,-0.0199144
9.598,-0.990118,9.598,-0.00961319,9.598,-0.0176065,9.598,-0.0201229
9.6,-0.983217,9.6,-0.00964834,9.6,-0.0177623,9.6,-0.0202976
9.602,-0.974515,9.602,-0.00977799,9.602,-0.01785,9.602,-0.0204324
9.604,-0.964027,9.604,-0.00989664,9.604,-0.0180692,9.604,-0.0207176
9.606,-0.951773,9.606,-0.0099252,9.606,-0.0181228,9.606,-0.0208183
9.608,-0.937772,9.608,-0.00991641,9.608,-0.0181374,9.608,-0.0208706
9.61,-0.922051,9.61,-0.00987467,9.61,-0.0181276,9.61,-0.0209079
9.612,-0.904636,9.612,-0.00981094,9.612,-0.0180546,9.612,-0.0208726
9.614,-0.885559,9.614,-0.00972964,9.614,-0.0179864,9.614,-0.0208327
9.616,-0.864854,9.616,-0.00954068,9.616,-0.0178111,9.616,-0.0207045
9.618,-0.842558,9.618,-0.00943521,9.618,-0.0177526,9.618,-0.0206743
9.62,-0.818711,9.62,-0.00932754,9.62,-0.0176357,9.62,-0.0205951
9.622,-0.793355,9.622,-0.00922207,9.622,-0.0174799,9.622,-0.020477
9.624,-0.766537,9.624,-0.00910561,9.624,-0.017324,9.624,-0.0203588
9.626,-0.738305,9.626,-0.00882655,9.626,-0.0168565,9.626,-0.0199478
9.628,-0.70871,9.628,-0.00826185,9.628,-0.016121,9.628,-0.0192406
9.63,-0.677806,9.63,-0.0080575,9.63,-0.0158483,9.63,-0.0189773
9.632,-0.645649,9.632,-0.00788831,9.632,-0.0155366,9.632,-0.0186656
9.634,-0.612297,9.634,-0.00776746,9.634,-0.0152395,9.634,-0.0183685
9.636,-0.577811,9.636,-0.00747302,9.636,-0.0145722,9.636,-0.0177013
9.638,-0.542254,9.638,-0.00729723,9.638,-0.0142264,9.638,-0.0173555
9.64,-0.505692,9.64,-0.00713024,9.64,-0.0138368,9.64,-0.0169658
9.642,-0.46819,9.642,-0.00694347,9.642,-0.0133839,9.642,-0.0165129
9.644,-0.429817,9.644,-0.00670177,9.644,-0.0129894,9.644,-0.0161184
9.646,-0.390645,9.646,-0.0061041,9.646,-0.0121176,9.646,-0.0152466
9.648,-0.350743,9.648,-0.00538778,9.648,-0.011197,9.648,-0.0143261
9.65,-0.310187,9.65,-0.00500325,9.65,-0.0106905,9.65,-0.0138196
9.652,-0.26905,9.652,-0.00466487,9.652,-0.010223,9.652,-0.013352
9.654,-0.227408,9.654,-0.00440339,9.654,-0.00976515,9.654,-0.0128942
9.656,-0.185338,9.656,-0.00414631,9.656,-0.00928785,9.656,-0.0124169
9.658,-0.142917,9.658,-0.00354424,9.658,-0.00829916,9.658,-0.0114282
9.66,-0.100224,9.66,-0.00295097,9.66,-0.00719845,9.66,-0.0102992
9.662,-0.0573375,9.662,-0.00264115,9.662,-0.00658965,9.662,-0.00965271
9.664,-0.0143366,9.664,-0.00234672,9.664,-0.00601494,9.664,-0.00902146
9.666,0.028699,9.666,-0.00207645,9.666,-0.00545972,9.666,-0.00839083
9.668,0.0716896,9.668,-0.0017864,9.668,-0.00492884,9.668,-0.00778456
9.67,0.114555,9.67,-0.00115358,9.67,-0.00381352,9.67,-0.00651844
9.672,0.157217,9.672,-0.000395514,9.672,-0.00255696,9.672,-0.00512051
9.674,0.199595,9.674,2.20E-05,9.674,-0.00191407,9.674,-0.00439279
9.676,0.24161,9.676,0.00035816,9.676,-0.00133936,9.676,-0.00373326
9.678,0.283185,9.678,0.000643809,9.678,-0.000779264,9.678,-0.00307892
9.68,0.324242,9.68,0.00123488,9.68,0.000394502,9.68,-0.0016978
9.682,0.364705,9.682,0.00185452,9.682,0.00155853,9.682,-0.000298158
9.684,0.404497,9.684,0.00212918,9.684,0.00219655,9.684,0.000471812
9.686,0.443545,9.686,0.00236649,9.686,0.00281022,9.686,0.00121743
9.688,0.481775,9.688,0.00258183,9.688,0.00337519,9.688,0.00192377
9.69,0.519117,9.69,0.00283452,9.69,0.00388658,9.69,0.00257653
9.692,0.555499,9.692,0.00383868,9.692,0.00547433,9.692,0.0046261
9.694,0.590854,9.694,0.00422761,9.694,0.00611722,9.694,0.00545749
9.696,0.625115,9.696,0.00459455,9.696,0.00662861,9.696,0.00617622
9.698,0.658218,9.698,0.00487141,9.698,0.00709617,9.698,0.00685113
9.7,0.6901,9.7,0.00511971,9.7,0.00752477,9.7,0.00747764
9.702,0.720701,9.702,0.00591953,9.702,0.00886413,9.702,0.00942019
9.704,0.749964,9.704,0.00620957,9.704,0.00932195,9.704,0.0100759
9.706,0.777833,9.706,0.00644908,9.706,0.0097895,9.706,0.0107603
9.708,0.804255,9.708,0.00658311,9.708,0.0102327,9.708,0.0114108
9.71,0.82918,9.71,0.00668638,9.71,0.0106808,9.71,0.0120662
9.712,0.852561,9.712,0.00720934,9.712,0.0118058,9.712,0.0137662
9.714,0.874353,9.714,0.00747521,9.714,0.0122004,9.714,0.0143304
9.716,0.894515,9.716,0.00772351,9.716,0.0125997,9.716,0.0148994
9.718,0.913007,9.718,0.0078949,9.718,0.0130234,9.718,0.0155022
9.72,0.929795,9.72,0.00804871,9.72,0.0134033,9.72,0.0160517
9.722,0.944846,9.722,0.00858485,9.722,0.0144213,9.722,0.0175314
9.724,0.95813,9.724,0.00880238,9.724,0.0147232,9.724,0.0179748
9.726,0.969622,9.726,0.00898037,9.726,0.0150788,9.726,0.0184434
9.728,0.9793,9.728,0.00907485,9.728,0.0154051,9.728,0.0188734
9.73,0.987144,9.73,0.00912539,9.73,0.0156924,9.73,0.019255
9.732,0.993138,9.732,0.009277,9.732,0.0163938,9.732,0.020192
9.734,0.997271,9.734,0.00934512,9.734,0.0165935,9.734,0.0204576
9.736,0.999533,9.736,0.00942422,9.736,0.016798,9.736,0.0207282
9.738,0.999919,9.738,0.00949673,9.738,0.0170415,9.738,0.0210188
9.74,0.998427,9.74,0.00956265,9.74,0.0172315,9.74,0.0212653
9.742,0.995059,9.742,0.00971207,9.742,0.0176601,9.742,0.0218164
9.744,0.989821,9.744,0.0097626,9.744,0.0177526,9.744,0.0219372
9.746,0.98272,9.746,0.00979776,9.746,0.0178062,9.746,0.0220191
9.748,0.97377,9.748,0.00980875,9.748,0.0179036,9.748,0.0221353
9.75,0.962986,9.75,0.00980655,9.75,0.0179669,9.75,0.0222175
9.752,0.950388,9.752,0.00979556,9.752,0.0180107,9.752,0.0222896
9.754,0.935998,9.754,0.00975821,9.754,0.0179864,9.754,0.0223029
9.756,0.919842,9.756,0.00973184,9.756,0.0179718,9.756,0.0222978
9.758,0.90195,9.758,0.00969888,9.758,0.0179133,9.758,0.0222393
9.76,0.882354,9.76,0.00965933,9.76,0.01785,9.76,0.022176
9.762,0.861091,9.762,0.0096,9.762,0.017777,9.762,0.0221029
9.764,0.8382,9.764,0.00940225,9.764,0.0175919,9.764,0.0219367
9.766,0.813722,9.766,0.00894081,9.766,0.016988,9.766,0.0213328
9.768,0.787704,9.768,0.00875185,9.768,0.0167396,9.768,0.0210844
9.77,0.760193,9.77,0.00860023,9.77,0.0165301,9.77,0.020875
9.772,0.731241,9.772,0.00849696,9.772,0.0162964,9.772,0.0206412
9.774,0.700902,9.774,0.008297,9.774,0.015785,9.774,0.0201298
9.776,0.669231,9.776,0.00817835,9.776,0.0154684,9.776,0.0198132
9.778,0.636289,9.778,0.00803113,9.778,0.0151323,9.778,0.0194772
9.78,0.602137,9.78,0.00785315,9.78,0.0147865,9.78,0.0191314
9.782,0.566839,9.782,0.0076488,9.782,0.0144066,9.782,0.0187515
9.784,0.530461,9.784,0.00715001,9.784,0.0136566,9.784,0.0180014
9.786,0.493072,9.786,0.00645567,9.786,0.0128286,9.786,0.0171735
9.788,0.454741,9.788,0.00607334,9.788,0.0124098,9.788,0.0167452
9.79,0.415541,9.79,0.00572836,9.79,0.0119422,9.79,0.0162682
9.792,0.375546,9.792,0.00546688,9.792,0.0115136,9.792,0.0158302
9.794,0.33483,9.794,0.00524935,9.794,0.0110655,9.794,0.0153727
9.796,0.293472,9.796,0.00477913,9.796,0.0101791,9.796,0.014458
9.798,0.251549,9.798,0.00419025,9.798,0.00923428,9.798,0.0134754
9.8,0.209141,9.8,0.00388922,9.8,0.0087375,9.8,0.012941
9.802,0.166327,9.802,0.00362115,9.802,0.00817253,9.802,0.0123383
9.804,0.123189,9.804,0.00340801,9.804,0.00760756,9.804,0.0117074
9.806,0.079809,9.806,0.00318828,9.806,0.00711078,9.806,0.0111257
9.808,0.036269,9.808,0.00257084,9.808,0.0060393,9.808,0.00985634
9.81,-0.00734812,9.81,0.00168533,9.81,0.00497268,9.81,0.00856353
9.812,-0.0509593,9.812,0.00117775,9.812,0.00440284,9.812,0.00787117
9.814,-0.0944817,9.814,0.000720714,9.814,0.0037843,9.814,0.0071301
9.816,-0.137832,9.816,0.000377936,9.816,0.00319985,9.816,0.00642313
9.818,-0.180928,9.818,-0.000136233,9.818,0.00208453,9.818,0.00505334
9.82,-0.223687,9.82,-0.000536141,9.82,0.00102278,9.82,0.0037277
9.822,-0.266027,9.822,-0.000694347,9.822,0.000452947,9.822,0.00302592
9.824,-0.307868,9.824,-0.000826185,9.824,-0.00012176,9.824,0.00230984
9.826,-0.349129,9.826,-0.000969009,9.826,-0.00072569,9.826,0.00155511
9.828,-0.389731,9.828,-0.00117775,9.828,-0.0013004,9.828,0.000820183
9.83,-0.429597,9.83,-0.00225004,9.83,-0.00290763,9.83,-0.00130541
9.832,-0.468649,9.832,-0.00270927,9.832,-0.00346772,9.832,-0.00203516
9.834,-0.506813,9.834,-0.00315752,9.834,-0.00404243,9.834,-0.00279836
9.836,-0.544015,9.836,-0.00352007,9.836,-0.00454895,9.836,-0.0035028
9.838,-0.580183,9.838,-0.00382989,9.838,-0.00509931,9.838,-0.0042605
9.84,-0.615248,9.84,-0.00413312,9.84,-0.00562531,9.84,-0.0050127
9.842,-0.649141,9.842,-0.00475496,9.842,-0.00652634,9.842,-0.00634726
9.844,-0.681799,9.844,-0.0050472,9.844,-0.00703773,9.844,-0.007066
9.846,-0.713156,9.846,-0.00530868,9.846,-0.00752964,9.846,-0.00776526
9.848,-0.743152,9.848,-0.0055328,9.848,-0.00807025,9.848,-0.00849437
9.85,-0.77173,9.85,-0.00576572,9.85,-0.00859626,9.85,-0.00920887
9.852,-0.798833,9.852,-0.00634141,9.852,-0.00944858,9.852,-0.0104288
9.854,-0.824409,9.854,-0.00731481,9.854,-0.0107392,9.854,-0.0122189
9.856,-0.848407,9.856,-0.00762463,9.856,-0.011236,9.856,-0.0128571
9.858,-0.870781,9.858,-0.00785315,9.858,-0.0117182,9.858,-0.0134712
9.86,-0.891487,9.86,-0.00798938,9.86,-0.0121906,9.86,-0.0140661
9.862,-0.910484,9.862,-0.00806189,9.862,-0.0126338,9.862,-0.014613
9.864,-0.927735,9.864,-0.00820472,9.864,-0.0139001,9.864,-0.0161244
9.866,-0.943205,9.866,-0.00825526,9.866,-0.014319,9.866,-0.0165904
9.868,-0.956865,9.868,-0.00832996,9.868,-0.0147817,9.868,-0.0170907
9.87,-0.968685,9.87,-0.00843983,9.87,-0.0151859,9.87,-0.0175138
9.872,-0.978644,9.872,-0.00858925,9.872,-0.015483,9.872,-0.0178204
9.874,-0.98672,9.874,-0.0087914,9.874,-0.0158629,9.874,-0.0182002
9.876,-0.992897,9.876,-0.00925063,9.876,-0.016462,9.876,-0.0188087
9.878,-0.997162,9.878,-0.00949234,9.878,-0.0168321,9.878,-0.0191883
9.88,-0.999506,9.88,-0.0096879,9.88,-0.0171633,9.88,-0.0195383
9.882,-0.999922,9.882,-0.00981094,9.882,-0.0173825,9.882,-0.0197952
9.884,-0.99841,9.884,-0.00987467,9.884,-0.0176065,9.884,-0.0200569
9.886,-0.994971,9.886,-0.00987027,9.886,-0.0179133,9.886,-0.0204392
9.888,-0.989611,9.888,-0.00975821,9.888,-0.0183419,9.888,-0.0209714
9.89,-0.982339,9.89,-0.00974283,9.89,-0.0184491,9.89,-0.0211163
9.892,-0.973167,9.892,-0.00974283,9.892,-0.0184491,9.892,-0.021154
9.894,-0.962114,9.894,-0.0097648,9.894,-0.0184832,9.894,-0.0212352
9.896,-0.949198,9.896,-0.00980216,9.896,-0.0184929,9.896,-0.0213392
9.898,-0.934444,9.898,-0.00980655,9.898,-0.0184783,9.898,-0.0213811
9.9,-0.917879,9.9,-0.00979117,9.9,-0.0184539,9.9,-0.0214322
9.902,-0.899535,9.902,-0.0097626,9.902,-0.0183419,9.902,-0.0213861
9.904,-0.879446,9.904,-0.00971866,9.904,-0.018225,9.904,-0.0213352
9.906,-0.85765,9.906,-0.00958023,9.906,-0.0180254,9.906,-0.0212298
9.908,-0.834188,9.908,-0.00937368,9.908,-0.0177623,9.908,-0.0210422
9.91,-0.809105,9.91,-0.00925063,9.91,-0.0175675,9.91,-0.0208851
9.912,-0.782448,9.912,-0.00912758,9.912,-0.0173532,9.912,-0.0207085
9.914,-0.754269,9.914,-0.00900234,9.914,-0.0171195,9.914,-0.020503
9.916,-0.724621,9.916,-0.00886171,9.916,-0.0168808,9.916,-0.0202926
9.918,-0.693561,9.918,-0.00851234,9.918,-0.0163305,9.918,-0.0197799
9.92,-0.661148,9.92,-0.00807727,9.92,-0.0157022,9.92,-0.0191516
9.922,-0.627446,9.922,-0.00783997,9.922,-0.0153661,9.922,-0.0188156
9.924,-0.592517,9.924,-0.00762463,9.924,-0.014996,9.924,-0.0184454
9.926,-0.55643,9.926,-0.00742687,9.926,-0.0146502,9.926,-0.0180996
9.928,-0.519255,9.928,-0.00699181,9.928,-0.0138855,9.928,-0.017335
9.93,-0.481063,9.93,-0.00653038,9.93,-0.0130916,9.93,-0.0165411
9.932,-0.441927,9.932,-0.00628208,9.932,-0.0126192,9.932,-0.0160687
9.934,-0.401923,9.934,-0.00605796,9.934,-0.012176,9.934,-0.0156255
9.936,-0.36113,9.936,-0.00584482,9.936,-0.0117377,9.936,-0.0151871
9.938,-0.319626,9.938,-0.00559872,9.938,-0.011275,9.938,-0.0147245
9.94,-0.27749,9.94,-0.00532406,9.94,-0.0108415,9.94,-0.014291
9.942,-0.234806,9.942,-0.00471101,9.942,-0.00979437,9.942,-0.0132344
9.944,-0.191657,9.944,-0.00434626,9.944,-0.00931708,9.944,-0.0127477
9.946,-0.148125,9.946,-0.00395075,9.946,-0.00876672,9.946,-0.0121691
9.948,-0.104296,9.948,-0.00357501,9.948,-0.00822124,9.948,-0.0115765
9.95,-0.0602559,9.95,-0.00318608,9.95,-0.0077342,9.95,-0.0110235
9.952,-0.0160896,9.952,-0.00236429,9.952,-0.00655556,9.952,-0.00969402
9.954,0.0281162,9.954,-0.00108327,9.954,-0.00472916,9.954,-0.007632
9.956,0.0722752,9.956,-0.000696544,9.956,-0.00417393,9.956,-0.0070108
9.958,0.116301,9.958,-0.000419684,9.958,-0.00356026,9.958,-0.00633115
9.96,0.160107,9.96,-0.000246098,9.96,-0.00299043,9.96,-0.00570477
9.962,0.203608,9.962,4.39E-06,9.962,-0.00180205,9.962,-0.00439387
9.964,0.246719,9.964,0.000151614,9.964,-0.00122734,9.964,-0.00375319
9.966,0.289354,9.966,0.000375738,9.966,-0.000594189,9.966,-0.00303521
9.968,0.33143,9.968,0.000632822,9.968,6.82E-05,9.968,-0.00227859
9.97,0.372864,9.97,0.000856947,9.97,0.000667245,9.97,-0.00157586
9.972,0.413575,9.972,0.00148537,9.972,0.00197251,9.972,-1.61E-05
9.974,0.453483,9.974,0.00234452,9.974,0.00314141,9.974,0.00143552
9.976,0.492507,9.976,0.00277519,9.976,0.00377456,9.976,0.00221947
9.978,0.530573,9.978,0.00318169,9.978,0.0043103,9.978,0.00293428
9.98,0.567604,9.98,0.00351129,9.98,0.00489475,9.98,0.00368838
9.982,0.603526,9.982,0.00384088,9.982,0.00540127,9.982,0.0043834
9.984,0.638269,9.984,0.00419025,9.984,0.00586396,9.984,0.00503458
9.986,0.671765,9.986,0.00500765,9.986,0.00690623,9.986,0.00647269
9.988,0.703945,9.988,0.00538339,9.988,0.00740301,9.988,0.00717681
9.99,0.734747,9.99,0.00568661,9.99,0.00794849,9.99,0.00794849
9.992,0.764108,9.992,0.00591953,9.992,0.00846476,9.992,0.00869095
9.994,0.791971,9.994,0.00613047,9.994,0.00892744,9.994,0.00937983
9.996,0.818279,9.996,0.00662925,9.996,0.00973593,9.996,0.0106124
9.998,0.842981,9.998,0.00743566,9.998,0.011012,9.998,0.0124728
10,0.866025,10,0.00765979,10,0.0114747,10,0.0131146
10.002,0.887367,10.002,0.0078114,10.002,0.0119471,10.002,0.0137661
10.004,0.906963,10.004,0.0078949,10.004,0.0123854,10.004,0.0143929
10.006,0.924773,10.006,0.00804212,10.006,0.013077,10.006,0.0154144
10.008,0.940761,10.008,0.0081366,10.008,0.0134861,10.008,0.0159743
10.01,0.954895,10.01,0.00824207,10.01,0.0139537,10.01,0.0165832
10.012,0.967145,10.012,0.00834974,10.012,0.0143287,10.012,0.0170808
10.014,0.977487,10.014,0.00847279,10.014,0.0147281,10.014,0.0176027
10.016,0.9859,10.016,0.00884413,10.016,0.0154927,10.016,0.0186218
10.018,0.992364,10.018,0.00933193,10.018,0.0160674,10.018,0.0194321
10.02,0.996867,10.02,0.00956704,10.02,0.016423,10.02,0.0199007
10.022,0.999398,10.022,0.00972305,10.022,0.0167493,10.022,0.0203307
10.024,0.999952,10.024,0.00978677,10.024,0.0169733,10.024,0.020649
10.026,0.998526,10.026,0.00979996,10.026,0.0171974,10.026,0.0209673
10.028,0.995122,10.028,0.00979776,10.028,0.0174068,10.028,0.0212616
10.03,0.989745,10.03,0.00979996,10.03,0.0176942,10.03,0.0216903
10.032,0.982406,10.032,0.00979996,10.032,0.0178257,10.032,0.0218783
10.034,0.973117,10.034,0.00979996,10.034,0.0179523,10.034,0.0220615
10.036,0.961897,10.036,0.00979996,10.036,0.0180984,10.036,0.0222642
10.038,0.948766,10.038,0.00979337,10.038,0.0182348,10.038,0.0224665
10.04,0.933748,10.04,0.00976041,10.04,0.0183419,10.04,0.0226962
10.042,0.916874,10.042,0.00969668,10.042,0.0183614,10.042,0.0228288
10.044,0.898176,10.044,0.00967471,10.044,0.0183711,10.044,0.0228668
10.046,0.877689,10.046,0.00964615,10.046,0.0183419,10.046,0.0228753
